Fecha;Magnitud;Zona;Estación;Valor
2021-12-01;Radiación solar;Noroeste;Casa de Campo;73
2021-12-02;Radiación solar;Noroeste;Casa de Campo;108
2021-12-03;Radiación solar;Noroeste;Casa de Campo;106
2021-12-04;Radiación solar;Noroeste;Casa de Campo;69
2021-12-05;Radiación solar;Noroeste;Casa de Campo;89
2021-12-06;Radiación solar;Noroeste;Casa de Campo;102
2021-12-07;Radiación solar;Noroeste;Casa de Campo;19
2021-12-08;Radiación solar;Noroeste;Casa de Campo;70
2021-12-09;Radiación solar;Noroeste;Casa de Campo;57
2021-12-10;Radiación solar;Noroeste;Casa de Campo;63
2021-12-11;Radiación solar;Noroeste;Casa de Campo;100
2021-12-12;Radiación solar;Noroeste;Casa de Campo;97
2021-12-13;Radiación solar;Noroeste;Casa de Campo;99
2021-12-14;Radiación solar;Noroeste;Casa de Campo;98
2021-12-15;Radiación solar;Noroeste;Casa de Campo;77
2021-12-16;Radiación solar;Noroeste;Casa de Campo;96
2021-12-17;Radiación solar;Noroeste;Casa de Campo;97
2021-12-18;Radiación solar;Noroeste;Casa de Campo;85
2021-12-19;Radiación solar;Noroeste;Casa de Campo;47
2021-12-20;Radiación solar;Noroeste;Casa de Campo;50
2021-12-21;Radiación solar;Noroeste;Casa de Campo;44
2021-12-22;Radiación solar;Noroeste;Casa de Campo;64
2021-12-23;Radiación solar;Noroeste;Casa de Campo;50
2021-12-24;Radiación solar;Noroeste;Casa de Campo;22
2021-12-25;Radiación solar;Noroeste;Casa de Campo;27
2021-12-26;Radiación solar;Noroeste;Casa de Campo;23
2021-12-27;Radiación solar;Noroeste;Casa de Campo;90
2021-12-28;Radiación solar;Noroeste;Casa de Campo;91
2021-12-29;Radiación solar;Noroeste;Casa de Campo;81
2021-12-30;Radiación solar;Noroeste;Casa de Campo;99
2021-12-31;Radiación solar;Noroeste;Casa de Campo;101
