Fecha;Magnitud;Zona;Estación;Valor
2021-01-01;Radiación solar;Noroeste;Casa de Campo;99
2021-01-02;Radiación solar;Noroeste;Casa de Campo;86
2021-01-03;Radiación solar;Noroeste;Casa de Campo;107
2021-01-04;Radiación solar;Noroeste;Casa de Campo;98
2021-01-05;Radiación solar;Noroeste;Casa de Campo;107
2021-01-06;Radiación solar;Noroeste;Casa de Campo;106
2021-01-07;Radiación solar;Noroeste;Casa de Campo;15
2021-01-08;Radiación solar;Noroeste;Casa de Campo;17
2021-01-09;Radiación solar;Noroeste;Casa de Campo;1
2021-01-10;Radiación solar;Noroeste;Casa de Campo;162
2021-01-11;Radiación solar;Noroeste;Casa de Campo;120
2021-01-12;Radiación solar;Noroeste;Casa de Campo;129
2021-01-13;Radiación solar;Noroeste;Casa de Campo;124
2021-01-14;Radiación solar;Noroeste;Casa de Campo;125
2021-01-15;Radiación solar;Noroeste;Casa de Campo;113
2021-01-16;Radiación solar;Noroeste;Casa de Campo;124
2021-01-17;Radiación solar;Noroeste;Casa de Campo;127
2021-01-18;Radiación solar;Noroeste;Casa de Campo;117
2021-01-19;Radiación solar;Noroeste;Casa de Campo;115
2021-01-20;Radiación solar;Noroeste;Casa de Campo;25
2021-01-21;Radiación solar;Noroeste;Casa de Campo;49
2021-01-22;Radiación solar;Noroeste;Casa de Campo;70
2021-01-23;Radiación solar;Noroeste;Casa de Campo;57
2021-01-24;Radiación solar;Noroeste;Casa de Campo;101
2021-01-25;Radiación solar;Noroeste;Casa de Campo;43
2021-01-26;Radiación solar;Noroeste;Casa de Campo;102
2021-01-27;Radiación solar;Noroeste;Casa de Campo;112
2021-01-28;Radiación solar;Noroeste;Casa de Campo;31
2021-01-29;Radiación solar;Noroeste;Casa de Campo;44
2021-01-30;Radiación solar;Noroeste;Casa de Campo;103
2021-01-31;Radiación solar;Noroeste;Casa de Campo;81
