Fecha;Magnitud;Zona;Estación;Valor
2021-03-01;Humedad relativa;Noroeste;Casa de Campo;75
2021-03-02;Humedad relativa;Noroeste;Casa de Campo;69
2021-03-03;Humedad relativa;Noroeste;Casa de Campo;74
2021-03-04;Humedad relativa;Noroeste;Casa de Campo;85
2021-03-05;Humedad relativa;Noroeste;Casa de Campo;76
2021-03-06;Humedad relativa;Noroeste;Casa de Campo;64
2021-03-07;Humedad relativa;Noroeste;Casa de Campo;75
2021-03-08;Humedad relativa;Noroeste;Casa de Campo;89
2021-03-09;Humedad relativa;Noroeste;Casa de Campo;62
2021-03-10;Humedad relativa;Noroeste;Casa de Campo;64
2021-03-11;Humedad relativa;Noroeste;Casa de Campo;71
2021-03-12;Humedad relativa;Noroeste;Casa de Campo;67
2021-03-13;Humedad relativa;Noroeste;Casa de Campo;60
2021-03-14;Humedad relativa;Noroeste;Casa de Campo;59
2021-03-15;Humedad relativa;Noroeste;Casa de Campo;54
2021-03-16;Humedad relativa;Noroeste;Casa de Campo;50
2021-03-17;Humedad relativa;Noroeste;Casa de Campo;46
2021-03-18;Humedad relativa;Noroeste;Casa de Campo;44
2021-03-19;Humedad relativa;Noroeste;Casa de Campo;59
2021-03-20;Humedad relativa;Noroeste;Casa de Campo;42
2021-03-21;Humedad relativa;Noroeste;Casa de Campo;44
2021-03-22;Humedad relativa;Noroeste;Casa de Campo;54
2021-03-23;Humedad relativa;Noroeste;Casa de Campo;52
2021-03-24;Humedad relativa;Noroeste;Casa de Campo;50
2021-03-25;Humedad relativa;Noroeste;Casa de Campo;51
2021-03-26;Humedad relativa;Noroeste;Casa de Campo;53
2021-03-27;Humedad relativa;Noroeste;Casa de Campo;60
2021-03-28;Humedad relativa;Noroeste;Casa de Campo;57
2021-03-29;Humedad relativa;Noroeste;Casa de Campo;44
2021-03-30;Humedad relativa;Noroeste;Casa de Campo;39
2021-03-31;Humedad relativa;Noroeste;Casa de Campo;40
