Fecha;Magnitud;Zona;Estación;Valor
2021-10-01;Humedad relativa;Noroeste;Casa de Campo;60
2021-10-02;Humedad relativa;Noroeste;Casa de Campo;57
2021-10-03;Humedad relativa;Noroeste;Casa de Campo;72
2021-10-04;Humedad relativa;Noroeste;Casa de Campo;59
2021-10-05;Humedad relativa;Noroeste;Casa de Campo;63
2021-10-06;Humedad relativa;Noroeste;Casa de Campo;63
2021-10-07;Humedad relativa;Noroeste;Casa de Campo;55
2021-10-08;Humedad relativa;Noroeste;Casa de Campo;50
2021-10-09;Humedad relativa;Noroeste;Casa de Campo;45
2021-10-10;Humedad relativa;Noroeste;Casa de Campo;57
2021-10-11;Humedad relativa;Noroeste;Casa de Campo;64
2021-10-12;Humedad relativa;Noroeste;Casa de Campo;63
2021-10-13;Humedad relativa;Noroeste;Casa de Campo;41
2021-10-14;Humedad relativa;Noroeste;Casa de Campo;49
2021-10-15;Humedad relativa;Noroeste;Casa de Campo;58
2021-10-16;Humedad relativa;Noroeste;Casa de Campo;57
2021-10-17;Humedad relativa;Noroeste;Casa de Campo;69
2021-10-18;Humedad relativa;Noroeste;Casa de Campo;71
2021-10-19;Humedad relativa;Noroeste;Casa de Campo;68
2021-10-20;Humedad relativa;Noroeste;Casa de Campo;68
2021-10-21;Humedad relativa;Noroeste;Casa de Campo;61
2021-10-22;Humedad relativa;Noroeste;Casa de Campo;52
2021-10-23;Humedad relativa;Noroeste;Casa de Campo;56
2021-10-24;Humedad relativa;Noroeste;Casa de Campo;56
2021-10-25;Humedad relativa;Noroeste;Casa de Campo;56
2021-10-26;Humedad relativa;Noroeste;Casa de Campo;52
2021-10-27;Humedad relativa;Noroeste;Casa de Campo;62
2021-10-28;Humedad relativa;Noroeste;Casa de Campo;62
2021-10-29;Humedad relativa;Noroeste;Casa de Campo;74
2021-10-30;Humedad relativa;Noroeste;Casa de Campo;93
2021-10-31;Humedad relativa;Noroeste;Casa de Campo;97
