Fecha;Magnitud;Zona;Estación;Valor
2021-07-01;Temperatura media;Noroeste;Casa de Campo;30,3
2021-07-02;Temperatura media;Noroeste;Casa de Campo;26,1
2021-07-03;Temperatura media;Noroeste;Casa de Campo;25,7
2021-07-04;Temperatura media;Noroeste;Casa de Campo;25,1
2021-07-05;Temperatura media;Noroeste;Casa de Campo;26,2
2021-07-06;Temperatura media;Noroeste;Casa de Campo;19,5
2021-07-07;Temperatura media;Noroeste;Casa de Campo;19,2
2021-07-08;Temperatura media;Noroeste;Casa de Campo;22,0
2021-07-09;Temperatura media;Noroeste;Casa de Campo;25,7
2021-07-10;Temperatura media;Noroeste;Casa de Campo;26,5
2021-07-11;Temperatura media;Noroeste;Casa de Campo;
2021-07-12;Temperatura media;Noroeste;Casa de Campo;23,9
2021-07-13;Temperatura media;Noroeste;Casa de Campo;20,8
2021-07-14;Temperatura media;Noroeste;Casa de Campo;22,0
2021-07-15;Temperatura media;Noroeste;Casa de Campo;24,2
2021-07-16;Temperatura media;Noroeste;Casa de Campo;27,4
2021-07-17;Temperatura media;Noroeste;Casa de Campo;29,7
2021-07-18;Temperatura media;Noroeste;Casa de Campo;29,7
2021-07-19;Temperatura media;Noroeste;Casa de Campo;27,9
2021-07-20;Temperatura media;Noroeste;Casa de Campo;27,7
2021-07-21;Temperatura media;Noroeste;Casa de Campo;28,2
2021-07-22;Temperatura media;Noroeste;Casa de Campo;29,0
2021-07-23;Temperatura media;Noroeste;Casa de Campo;26,2
2021-07-24;Temperatura media;Noroeste;Casa de Campo;24,7
2021-07-25;Temperatura media;Noroeste;Casa de Campo;24,4
2021-07-26;Temperatura media;Noroeste;Casa de Campo;22,7
2021-07-27;Temperatura media;Noroeste;Casa de Campo;25,9
2021-07-28;Temperatura media;Noroeste;Casa de Campo;27,5
2021-07-29;Temperatura media;Noroeste;Casa de Campo;28,3
2021-07-30;Temperatura media;Noroeste;Casa de Campo;27,3
2021-07-31;Temperatura media;Noroeste;Casa de Campo;22,2
