Fecha;Magnitud;Zona;Estación;Valor
2021-05-01;Temperatura media;Noroeste;Casa de Campo;11,4
2021-05-02;Temperatura media;Noroeste;Casa de Campo;12,9
2021-05-03;Temperatura media;Noroeste;Casa de Campo;13,1
2021-05-04;Temperatura media;Noroeste;Casa de Campo;15,0
2021-05-05;Temperatura media;Noroeste;Casa de Campo;17,3
2021-05-06;Temperatura media;Noroeste;Casa de Campo;18,2
2021-05-07;Temperatura media;Noroeste;Casa de Campo;20,6
2021-05-08;Temperatura media;Noroeste;Casa de Campo;20,0
2021-05-09;Temperatura media;Noroeste;Casa de Campo;15,7
2021-05-10;Temperatura media;Noroeste;Casa de Campo;11,0
2021-05-11;Temperatura media;Noroeste;Casa de Campo;11,4
2021-05-12;Temperatura media;Noroeste;Casa de Campo;13,9
2021-05-13;Temperatura media;Noroeste;Casa de Campo;14,3
2021-05-14;Temperatura media;Noroeste;Casa de Campo;16,6
2021-05-15;Temperatura media;Noroeste;Casa de Campo;18,6
2021-05-16;Temperatura media;Noroeste;Casa de Campo;19,6
2021-05-17;Temperatura media;Noroeste;Casa de Campo;19,5
2021-05-18;Temperatura media;Noroeste;Casa de Campo;19,6
2021-05-19;Temperatura media;Noroeste;Casa de Campo;19,3
2021-05-20;Temperatura media;Noroeste;Casa de Campo;20,2
2021-05-21;Temperatura media;Noroeste;Casa de Campo;21,4
2021-05-22;Temperatura media;Noroeste;Casa de Campo;17,1
2021-05-23;Temperatura media;Noroeste;Casa de Campo;14,8
2021-05-24;Temperatura media;Noroeste;Casa de Campo;15,9
2021-05-25;Temperatura media;Noroeste;Casa de Campo;18,7
2021-05-26;Temperatura media;Noroeste;Casa de Campo;20,4
2021-05-27;Temperatura media;Noroeste;Casa de Campo;21,5
2021-05-28;Temperatura media;Noroeste;Casa de Campo;21,0
2021-05-29;Temperatura media;Noroeste;Casa de Campo;23,0
2021-05-30;Temperatura media;Noroeste;Casa de Campo;24,5
2021-05-31;Temperatura media;Noroeste;Casa de Campo;23,4
