Fecha;Magnitud;Zona;Estación;Valor
2021-11-01;Radiación solar;Noroeste;Casa de Campo;141
2021-11-02;Radiación solar;Noroeste;Casa de Campo;10
2021-11-03;Radiación solar;Noroeste;Casa de Campo;122
2021-11-04;Radiación solar;Noroeste;Casa de Campo;108
2021-11-05;Radiación solar;Noroeste;Casa de Campo;147
2021-11-06;Radiación solar;Noroeste;Casa de Campo;146
2021-11-07;Radiación solar;Noroeste;Casa de Campo;108
2021-11-08;Radiación solar;Noroeste;Casa de Campo;139
2021-11-09;Radiación solar;Noroeste;Casa de Campo;136
2021-11-10;Radiación solar;Noroeste;Casa de Campo;133
2021-11-11;Radiación solar;Noroeste;Casa de Campo;127
2021-11-12;Radiación solar;Noroeste;Casa de Campo;120
2021-11-13;Radiación solar;Noroeste;Casa de Campo;127
2021-11-14;Radiación solar;Noroeste;Casa de Campo;128
2021-11-15;Radiación solar;Noroeste;Casa de Campo;123
2021-11-16;Radiación solar;Noroeste;Casa de Campo;122
2021-11-17;Radiación solar;Noroeste;Casa de Campo;114
2021-11-18;Radiación solar;Noroeste;Casa de Campo;73
2021-11-19;Radiación solar;Noroeste;Casa de Campo;86
2021-11-20;Radiación solar;Noroeste;Casa de Campo;24
2021-11-21;Radiación solar;Noroeste;Casa de Campo;73
2021-11-22;Radiación solar;Noroeste;Casa de Campo;50
2021-11-23;Radiación solar;Noroeste;Casa de Campo;20
2021-11-24;Radiación solar;Noroeste;Casa de Campo;71
2021-11-25;Radiación solar;Noroeste;Casa de Campo;62
2021-11-26;Radiación solar;Noroeste;Casa de Campo;98
2021-11-27;Radiación solar;Noroeste;Casa de Campo;83
2021-11-28;Radiación solar;Noroeste;Casa de Campo;99
2021-11-29;Radiación solar;Noroeste;Casa de Campo;108
2021-11-30;Radiación solar;Noroeste;Casa de Campo;101
