Fecha;Magnitud;Zona;Estación;Valor
2021-01-01;Velocidad del viento;Noroeste;Casa de Campo;1,8
2021-01-02;Velocidad del viento;Noroeste;Casa de Campo;1,5
2021-01-03;Velocidad del viento;Noroeste;Casa de Campo;1,6
2021-01-04;Velocidad del viento;Noroeste;Casa de Campo;1,5
2021-01-05;Velocidad del viento;Noroeste;Casa de Campo;0,9
2021-01-06;Velocidad del viento;Noroeste;Casa de Campo;0,8
2021-01-07;Velocidad del viento;Noroeste;Casa de Campo;0,9
2021-01-08;Velocidad del viento;Noroeste;Casa de Campo;1,2
2021-01-09;Velocidad del viento;Noroeste;Casa de Campo;2,0
2021-01-10;Velocidad del viento;Noroeste;Casa de Campo;1,8
2021-01-11;Velocidad del viento;Noroeste;Casa de Campo;0,8
2021-01-12;Velocidad del viento;Noroeste;Casa de Campo;0,8
2021-01-13;Velocidad del viento;Noroeste;Casa de Campo;0,8
2021-01-14;Velocidad del viento;Noroeste;Casa de Campo;0,8
2021-01-15;Velocidad del viento;Noroeste;Casa de Campo;0,8
2021-01-16;Velocidad del viento;Noroeste;Casa de Campo;0,8
2021-01-17;Velocidad del viento;Noroeste;Casa de Campo;0,8
2021-01-18;Velocidad del viento;Noroeste;Casa de Campo;0,8
2021-01-19;Velocidad del viento;Noroeste;Casa de Campo;0,8
2021-01-20;Velocidad del viento;Noroeste;Casa de Campo;0,9
2021-01-21;Velocidad del viento;Noroeste;Casa de Campo;4,0
2021-01-22;Velocidad del viento;Noroeste;Casa de Campo;4,1
2021-01-23;Velocidad del viento;Noroeste;Casa de Campo;4,3
2021-01-24;Velocidad del viento;Noroeste;Casa de Campo;3,3
2021-01-25;Velocidad del viento;Noroeste;Casa de Campo;3,9
2021-01-26;Velocidad del viento;Noroeste;Casa de Campo;1,7
2021-01-27;Velocidad del viento;Noroeste;Casa de Campo;1,1
2021-01-28;Velocidad del viento;Noroeste;Casa de Campo;0,7
2021-01-29;Velocidad del viento;Noroeste;Casa de Campo;0,9
2021-01-30;Velocidad del viento;Noroeste;Casa de Campo;3,5
2021-01-31;Velocidad del viento;Noroeste;Casa de Campo;3,4
