Fecha;Magnitud;Zona;Estación;Valor
2021-07-01;Velocidad del viento;Noroeste;Casa de Campo;3,7
2021-07-02;Velocidad del viento;Noroeste;Casa de Campo;2,5
2021-07-03;Velocidad del viento;Noroeste;Casa de Campo;2,8
2021-07-04;Velocidad del viento;Noroeste;Casa de Campo;2,5
2021-07-05;Velocidad del viento;Noroeste;Casa de Campo;3,2
2021-07-06;Velocidad del viento;Noroeste;Casa de Campo;2,0
2021-07-07;Velocidad del viento;Noroeste;Casa de Campo;1,8
2021-07-08;Velocidad del viento;Noroeste;Casa de Campo;1,5
2021-07-09;Velocidad del viento;Noroeste;Casa de Campo;1,5
2021-07-10;Velocidad del viento;Noroeste;Casa de Campo;1,7
2021-07-11;Velocidad del viento;Noroeste;Casa de Campo;
2021-07-12;Velocidad del viento;Noroeste;Casa de Campo;3,6
2021-07-13;Velocidad del viento;Noroeste;Casa de Campo;1,6
2021-07-14;Velocidad del viento;Noroeste;Casa de Campo;1,4
2021-07-15;Velocidad del viento;Noroeste;Casa de Campo;1,6
2021-07-16;Velocidad del viento;Noroeste;Casa de Campo;1,4
2021-07-17;Velocidad del viento;Noroeste;Casa de Campo;1,5
2021-07-18;Velocidad del viento;Noroeste;Casa de Campo;1,7
2021-07-19;Velocidad del viento;Noroeste;Casa de Campo;1,5
2021-07-20;Velocidad del viento;Noroeste;Casa de Campo;1,8
2021-07-21;Velocidad del viento;Noroeste;Casa de Campo;1,5
2021-07-22;Velocidad del viento;Noroeste;Casa de Campo;1,8
2021-07-23;Velocidad del viento;Noroeste;Casa de Campo;2,6
2021-07-24;Velocidad del viento;Noroeste;Casa de Campo;1,8
2021-07-25;Velocidad del viento;Noroeste;Casa de Campo;1,8
2021-07-26;Velocidad del viento;Noroeste;Casa de Campo;1,3
2021-07-27;Velocidad del viento;Noroeste;Casa de Campo;2,2
2021-07-28;Velocidad del viento;Noroeste;Casa de Campo;1,9
2021-07-29;Velocidad del viento;Noroeste;Casa de Campo;2,4
2021-07-30;Velocidad del viento;Noroeste;Casa de Campo;2,9
2021-07-31;Velocidad del viento;Noroeste;Casa de Campo;2,2
