Fecha;Magnitud;Zona;Estación;Valor
2021-02-01;Radiación solar;Noroeste;Casa de Campo;132
2021-02-02;Radiación solar;Noroeste;Casa de Campo;49
2021-02-03;Radiación solar;Noroeste;Casa de Campo;49
2021-02-04;Radiación solar;Noroeste;Casa de Campo;75
2021-02-05;Radiación solar;Noroeste;Casa de Campo;124
2021-02-06;Radiación solar;Noroeste;Casa de Campo;60
2021-02-07;Radiación solar;Noroeste;Casa de Campo;123
2021-02-08;Radiación solar;Noroeste;Casa de Campo;108
2021-02-09;Radiación solar;Noroeste;Casa de Campo;1
2021-02-10;Radiación solar;Noroeste;Casa de Campo;
2021-02-11;Radiación solar;Noroeste;Casa de Campo;41
2021-02-12;Radiación solar;Noroeste;Casa de Campo;131
2021-02-13;Radiación solar;Noroeste;Casa de Campo;142
2021-02-14;Radiación solar;Noroeste;Casa de Campo;156
2021-02-15;Radiación solar;Noroeste;Casa de Campo;130
2021-02-16;Radiación solar;Noroeste;Casa de Campo;129
2021-02-17;Radiación solar;Noroeste;Casa de Campo;137
2021-02-18;Radiación solar;Noroeste;Casa de Campo;149
2021-02-19;Radiación solar;Noroeste;Casa de Campo;164
2021-02-20;Radiación solar;Noroeste;Casa de Campo;157
2021-02-21;Radiación solar;Noroeste;Casa de Campo;46
2021-02-22;Radiación solar;Noroeste;Casa de Campo;103
2021-02-23;Radiación solar;Noroeste;Casa de Campo;165
2021-02-24;Radiación solar;Noroeste;Casa de Campo;119
2021-02-25;Radiación solar;Noroeste;Casa de Campo;113
2021-02-26;Radiación solar;Noroeste;Casa de Campo;151
2021-02-27;Radiación solar;Noroeste;Casa de Campo;189
2021-02-28;Radiación solar;Noroeste;Casa de Campo;156
