Fecha;Magnitud;Zona;Estación;Valor
2021-09-01;Humedad relativa;Noroeste;Casa de Campo;81
2021-09-02;Humedad relativa;Noroeste;Casa de Campo;77
2021-09-03;Humedad relativa;Noroeste;Casa de Campo;64
2021-09-04;Humedad relativa;Noroeste;Casa de Campo;50
2021-09-05;Humedad relativa;Noroeste;Casa de Campo;48
2021-09-06;Humedad relativa;Noroeste;Casa de Campo;46
2021-09-07;Humedad relativa;Noroeste;Casa de Campo;42
2021-09-08;Humedad relativa;Noroeste;Casa de Campo;54
2021-09-09;Humedad relativa;Noroeste;Casa de Campo;55
2021-09-10;Humedad relativa;Noroeste;Casa de Campo;51
2021-09-11;Humedad relativa;Noroeste;Casa de Campo;52
2021-09-12;Humedad relativa;Noroeste;Casa de Campo;46
2021-09-13;Humedad relativa;Noroeste;Casa de Campo;58
2021-09-14;Humedad relativa;Noroeste;Casa de Campo;85
2021-09-15;Humedad relativa;Noroeste;Casa de Campo;79
2021-09-16;Humedad relativa;Noroeste;Casa de Campo;67
2021-09-17;Humedad relativa;Noroeste;Casa de Campo;65
2021-09-18;Humedad relativa;Noroeste;Casa de Campo;55
2021-09-19;Humedad relativa;Noroeste;Casa de Campo;50
2021-09-20;Humedad relativa;Noroeste;Casa de Campo;56
2021-09-21;Humedad relativa;Noroeste;Casa de Campo;49
2021-09-22;Humedad relativa;Noroeste;Casa de Campo;60
2021-09-23;Humedad relativa;Noroeste;Casa de Campo;65
2021-09-24;Humedad relativa;Noroeste;Casa de Campo;84
2021-09-25;Humedad relativa;Noroeste;Casa de Campo;77
2021-09-26;Humedad relativa;Noroeste;Casa de Campo;69
2021-09-27;Humedad relativa;Noroeste;Casa de Campo;62
2021-09-28;Humedad relativa;Noroeste;Casa de Campo;59
2021-09-29;Humedad relativa;Noroeste;Casa de Campo;49
2021-09-30;Humedad relativa;Noroeste;Casa de Campo;54
