Fecha;Magnitud;Zona;Estación;Valor
2021-12-01;Humedad relativa;Noroeste;Casa de Campo;87
2021-12-02;Humedad relativa;Noroeste;Casa de Campo;61
2021-12-03;Humedad relativa;Noroeste;Casa de Campo;63
2021-12-04;Humedad relativa;Noroeste;Casa de Campo;81
2021-12-05;Humedad relativa;Noroeste;Casa de Campo;59
2021-12-06;Humedad relativa;Noroeste;Casa de Campo;65
2021-12-07;Humedad relativa;Noroeste;Casa de Campo;94
2021-12-08;Humedad relativa;Noroeste;Casa de Campo;67
2021-12-09;Humedad relativa;Noroeste;Casa de Campo;69
2021-12-10;Humedad relativa;Noroeste;Casa de Campo;68
2021-12-11;Humedad relativa;Noroeste;Casa de Campo;65
2021-12-12;Humedad relativa;Noroeste;Casa de Campo;84
2021-12-13;Humedad relativa;Noroeste;Casa de Campo;82
2021-12-14;Humedad relativa;Noroeste;Casa de Campo;72
2021-12-15;Humedad relativa;Noroeste;Casa de Campo;62
2021-12-16;Humedad relativa;Noroeste;Casa de Campo;69
2021-12-17;Humedad relativa;Noroeste;Casa de Campo;74
2021-12-18;Humedad relativa;Noroeste;Casa de Campo;76
2021-12-19;Humedad relativa;Noroeste;Casa de Campo;76
2021-12-20;Humedad relativa;Noroeste;Casa de Campo;89
2021-12-21;Humedad relativa;Noroeste;Casa de Campo;88
2021-12-22;Humedad relativa;Noroeste;Casa de Campo;88
2021-12-23;Humedad relativa;Noroeste;Casa de Campo;94
2021-12-24;Humedad relativa;Noroeste;Casa de Campo;97
2021-12-25;Humedad relativa;Noroeste;Casa de Campo;98
2021-12-26;Humedad relativa;Noroeste;Casa de Campo;100
2021-12-27;Humedad relativa;Noroeste;Casa de Campo;88
2021-12-28;Humedad relativa;Noroeste;Casa de Campo;88
2021-12-29;Humedad relativa;Noroeste;Casa de Campo;90
2021-12-30;Humedad relativa;Noroeste;Casa de Campo;85
2021-12-31;Humedad relativa;Noroeste;Casa de Campo;81
