Fecha;Magnitud;Zona;Estación;Valor
2021-04-01;Humedad relativa;Noroeste;Casa de Campo;38
2021-04-02;Humedad relativa;Noroeste;Casa de Campo;83
2021-04-03;Humedad relativa;Noroeste;Casa de Campo;77
2021-04-04;Humedad relativa;Noroeste;Casa de Campo;50
2021-04-05;Humedad relativa;Noroeste;Casa de Campo;48
2021-04-06;Humedad relativa;Noroeste;Casa de Campo;46
2021-04-07;Humedad relativa;Noroeste;Casa de Campo;41
2021-04-08;Humedad relativa;Noroeste;Casa de Campo;66
2021-04-09;Humedad relativa;Noroeste;Casa de Campo;77
2021-04-10;Humedad relativa;Noroeste;Casa de Campo;75
2021-04-11;Humedad relativa;Noroeste;Casa de Campo;83
2021-04-12;Humedad relativa;Noroeste;Casa de Campo;52
2021-04-13;Humedad relativa;Noroeste;Casa de Campo;64
2021-04-14;Humedad relativa;Noroeste;Casa de Campo;68
2021-04-15;Humedad relativa;Noroeste;Casa de Campo;66
2021-04-16;Humedad relativa;Noroeste;Casa de Campo;56
2021-04-17;Humedad relativa;Noroeste;Casa de Campo;40
2021-04-18;Humedad relativa;Noroeste;Casa de Campo;46
2021-04-19;Humedad relativa;Noroeste;Casa de Campo;56
2021-04-20;Humedad relativa;Noroeste;Casa de Campo;65
2021-04-21;Humedad relativa;Noroeste;Casa de Campo;69
2021-04-22;Humedad relativa;Noroeste;Casa de Campo;82
2021-04-23;Humedad relativa;Noroeste;Casa de Campo;71
2021-04-24;Humedad relativa;Noroeste;Casa de Campo;73
2021-04-25;Humedad relativa;Noroeste;Casa de Campo;90
2021-04-26;Humedad relativa;Noroeste;Casa de Campo;81
2021-04-27;Humedad relativa;Noroeste;Casa de Campo;79
2021-04-28;Humedad relativa;Noroeste;Casa de Campo;78
2021-04-29;Humedad relativa;Noroeste;Casa de Campo;74
2021-04-30;Humedad relativa;Noroeste;Casa de Campo;64
