Fecha;Magnitud;Zona;Estación;Valor
2021-08-01;Radiación solar;Noroeste;Casa de Campo;319
2021-08-02;Radiación solar;Noroeste;Casa de Campo;315
2021-08-03;Radiación solar;Noroeste;Casa de Campo;298
2021-08-04;Radiación solar;Noroeste;Casa de Campo;319
2021-08-05;Radiación solar;Noroeste;Casa de Campo;320
2021-08-06;Radiación solar;Noroeste;Casa de Campo;333
2021-08-07;Radiación solar;Noroeste;Casa de Campo;308
2021-08-08;Radiación solar;Noroeste;Casa de Campo;322
2021-08-09;Radiación solar;Noroeste;Casa de Campo;322
2021-08-10;Radiación solar;Noroeste;Casa de Campo;297
2021-08-11;Radiación solar;Noroeste;Casa de Campo;273
2021-08-12;Radiación solar;Noroeste;Casa de Campo;305
2021-08-13;Radiación solar;Noroeste;Casa de Campo;284
2021-08-14;Radiación solar;Noroeste;Casa de Campo;269
2021-08-15;Radiación solar;Noroeste;Casa de Campo;272
2021-08-16;Radiación solar;Noroeste;Casa de Campo;297
2021-08-17;Radiación solar;Noroeste;Casa de Campo;305
2021-08-18;Radiación solar;Noroeste;Casa de Campo;296
2021-08-19;Radiación solar;Noroeste;Casa de Campo;291
2021-08-20;Radiación solar;Noroeste;Casa de Campo;296
2021-08-21;Radiación solar;Noroeste;Casa de Campo;298
2021-08-22;Radiación solar;Noroeste;Casa de Campo;285
2021-08-23;Radiación solar;Noroeste;Casa de Campo;257
2021-08-24;Radiación solar;Noroeste;Casa de Campo;246
2021-08-25;Radiación solar;Noroeste;Casa de Campo;218
2021-08-26;Radiación solar;Noroeste;Casa de Campo;226
2021-08-27;Radiación solar;Noroeste;Casa de Campo;147
2021-08-28;Radiación solar;Noroeste;Casa de Campo;276
2021-08-29;Radiación solar;Noroeste;Casa de Campo;276
2021-08-30;Radiación solar;Noroeste;Casa de Campo;273
2021-08-31;Radiación solar;Noroeste;Casa de Campo;245
