Fecha;Magnitud;Zona;Estación;Valor
2021-06-01;Temperatura media;Noroeste;Casa de Campo;19,4
2021-06-02;Temperatura media;Noroeste;Casa de Campo;19,7
2021-06-03;Temperatura media;Noroeste;Casa de Campo;22,5
2021-06-04;Temperatura media;Noroeste;Casa de Campo;22,4
2021-06-05;Temperatura media;Noroeste;Casa de Campo;18,5
2021-06-06;Temperatura media;Noroeste;Casa de Campo;21,2
2021-06-07;Temperatura media;Noroeste;Casa de Campo;24,6
2021-06-08;Temperatura media;Noroeste;Casa de Campo;26,0
2021-06-09;Temperatura media;Noroeste;Casa de Campo;26,4
2021-06-10;Temperatura media;Noroeste;Casa de Campo;27,1
2021-06-11;Temperatura media;Noroeste;Casa de Campo;25,3
2021-06-12;Temperatura media;Noroeste;Casa de Campo;23,8
2021-06-13;Temperatura media;Noroeste;Casa de Campo;25,0
2021-06-14;Temperatura media;Noroeste;Casa de Campo;26,8
2021-06-15;Temperatura media;Noroeste;Casa de Campo;27,0
2021-06-16;Temperatura media;Noroeste;Casa de Campo;25,2
2021-06-17;Temperatura media;Noroeste;Casa de Campo;17,8
2021-06-18;Temperatura media;Noroeste;Casa de Campo;18,8
2021-06-19;Temperatura media;Noroeste;Casa de Campo;18,4
2021-06-20;Temperatura media;Noroeste;Casa de Campo;16,2
2021-06-21;Temperatura media;Noroeste;Casa de Campo;16,9
2021-06-22;Temperatura media;Noroeste;Casa de Campo;17,0
2021-06-23;Temperatura media;Noroeste;Casa de Campo;15,4
2021-06-24;Temperatura media;Noroeste;Casa de Campo;
2021-06-25;Temperatura media;Noroeste;Casa de Campo;
2021-06-26;Temperatura media;Noroeste;Casa de Campo;
2021-06-27;Temperatura media;Noroeste;Casa de Campo;
2021-06-28;Temperatura media;Noroeste;Casa de Campo;
2021-06-29;Temperatura media;Noroeste;Casa de Campo;
2021-06-30;Temperatura media;Noroeste;Casa de Campo;
