Fecha;Magnitud;Zona;Estación;Valor
2021-04-01;Velocidad del viento;Noroeste;Casa de Campo;1,9
2021-04-02;Velocidad del viento;Noroeste;Casa de Campo;1,4
2021-04-03;Velocidad del viento;Noroeste;Casa de Campo;1,0
2021-04-04;Velocidad del viento;Noroeste;Casa de Campo;1,1
2021-04-05;Velocidad del viento;Noroeste;Casa de Campo;1,1
2021-04-06;Velocidad del viento;Noroeste;Casa de Campo;1,4
2021-04-07;Velocidad del viento;Noroeste;Casa de Campo;1,9
2021-04-08;Velocidad del viento;Noroeste;Casa de Campo;1,9
2021-04-09;Velocidad del viento;Noroeste;Casa de Campo;1,6
2021-04-10;Velocidad del viento;Noroeste;Casa de Campo;1,7
2021-04-11;Velocidad del viento;Noroeste;Casa de Campo;1,7
2021-04-12;Velocidad del viento;Noroeste;Casa de Campo;1,5
2021-04-13;Velocidad del viento;Noroeste;Casa de Campo;1,0
2021-04-14;Velocidad del viento;Noroeste;Casa de Campo;1,5
2021-04-15;Velocidad del viento;Noroeste;Casa de Campo;2,0
2021-04-16;Velocidad del viento;Noroeste;Casa de Campo;1,6
2021-04-17;Velocidad del viento;Noroeste;Casa de Campo;1,7
2021-04-18;Velocidad del viento;Noroeste;Casa de Campo;1,6
2021-04-19;Velocidad del viento;Noroeste;Casa de Campo;1,7
2021-04-20;Velocidad del viento;Noroeste;Casa de Campo;1,7
2021-04-21;Velocidad del viento;Noroeste;Casa de Campo;2,0
2021-04-22;Velocidad del viento;Noroeste;Casa de Campo;1,1
2021-04-23;Velocidad del viento;Noroeste;Casa de Campo;2,6
2021-04-24;Velocidad del viento;Noroeste;Casa de Campo;2,6
2021-04-25;Velocidad del viento;Noroeste;Casa de Campo;1,3
2021-04-26;Velocidad del viento;Noroeste;Casa de Campo;1,3
2021-04-27;Velocidad del viento;Noroeste;Casa de Campo;1,3
2021-04-28;Velocidad del viento;Noroeste;Casa de Campo;2,2
2021-04-29;Velocidad del viento;Noroeste;Casa de Campo;3,5
2021-04-30;Velocidad del viento;Noroeste;Casa de Campo;1,8
