Fecha;Magnitud;Zona;Estación;Valor
2021-06-01;Radiación solar;Noroeste;Casa de Campo;261
2021-06-02;Radiación solar;Noroeste;Casa de Campo;308
2021-06-03;Radiación solar;Noroeste;Casa de Campo;297
2021-06-04;Radiación solar;Noroeste;Casa de Campo;351
2021-06-05;Radiación solar;Noroeste;Casa de Campo;104
2021-06-06;Radiación solar;Noroeste;Casa de Campo;311
2021-06-07;Radiación solar;Noroeste;Casa de Campo;334
2021-06-08;Radiación solar;Noroeste;Casa de Campo;332
2021-06-09;Radiación solar;Noroeste;Casa de Campo;353
2021-06-10;Radiación solar;Noroeste;Casa de Campo;341
2021-06-11;Radiación solar;Noroeste;Casa de Campo;303
2021-06-12;Radiación solar;Noroeste;Casa de Campo;341
2021-06-13;Radiación solar;Noroeste;Casa de Campo;308
2021-06-14;Radiación solar;Noroeste;Casa de Campo;316
2021-06-15;Radiación solar;Noroeste;Casa de Campo;275
2021-06-16;Radiación solar;Noroeste;Casa de Campo;266
2021-06-17;Radiación solar;Noroeste;Casa de Campo;142
2021-06-18;Radiación solar;Noroeste;Casa de Campo;272
2021-06-19;Radiación solar;Noroeste;Casa de Campo;314
2021-06-20;Radiación solar;Noroeste;Casa de Campo;196
2021-06-21;Radiación solar;Noroeste;Casa de Campo;316
2021-06-22;Radiación solar;Noroeste;Casa de Campo;108
2021-06-23;Radiación solar;Noroeste;Casa de Campo;159
2021-06-24;Radiación solar;Noroeste;Casa de Campo;
2021-06-25;Radiación solar;Noroeste;Casa de Campo;
2021-06-26;Radiación solar;Noroeste;Casa de Campo;
2021-06-27;Radiación solar;Noroeste;Casa de Campo;
2021-06-28;Radiación solar;Noroeste;Casa de Campo;
2021-06-29;Radiación solar;Noroeste;Casa de Campo;
2021-06-30;Radiación solar;Noroeste;Casa de Campo;
