Fecha;Magnitud;Zona;Estación;Valor
2022-10-01;Radiación solar;Noroeste;Casa de Campo;215
2022-10-02;Radiación solar;Noroeste;Casa de Campo;220
2022-10-03;Radiación solar;Noroeste;Casa de Campo;161
2022-10-04;Radiación solar;Noroeste;Casa de Campo;186
2022-10-05;Radiación solar;Noroeste;Casa de Campo;187
2022-10-06;Radiación solar;Noroeste;Casa de Campo;166
2022-10-07;Radiación solar;Noroeste;Casa de Campo;161
2022-10-08;Radiación solar;Noroeste;Casa de Campo;182
2022-10-09;Radiación solar;Noroeste;Casa de Campo;170
2022-10-10;Radiación solar;Noroeste;Casa de Campo;107
2022-10-11;Radiación solar;Noroeste;Casa de Campo;122
2022-10-12;Radiación solar;Noroeste;Casa de Campo;182
2022-10-13;Radiación solar;Noroeste;Casa de Campo;167
2022-10-14;Radiación solar;Noroeste;Casa de Campo;173
2022-10-15;Radiación solar;Noroeste;Casa de Campo;180
2022-10-16;Radiación solar;Noroeste;Casa de Campo;128
2022-10-17;Radiación solar;Noroeste;Casa de Campo;143
2022-10-18;Radiación solar;Noroeste;Casa de Campo;165
2022-10-19;Radiación solar;Noroeste;Casa de Campo;87
2022-10-20;Radiación solar;Noroeste;Casa de Campo;20
2022-10-21;Radiación solar;Noroeste;Casa de Campo;56
2022-10-22;Radiación solar;Noroeste;Casa de Campo;120
2022-10-23;Radiación solar;Noroeste;Casa de Campo;81
2022-10-24;Radiación solar;Noroeste;Casa de Campo;74
2022-10-25;Radiación solar;Noroeste;Casa de Campo;131
2022-10-26;Radiación solar;Noroeste;Casa de Campo;106
2022-10-27;Radiación solar;Noroeste;Casa de Campo;115
2022-10-28;Radiación solar;Noroeste;Casa de Campo;114
2022-10-29;Radiación solar;Noroeste;Casa de Campo;137
2022-10-30;Radiación solar;Noroeste;Casa de Campo;75
2022-10-31;Radiación solar;Noroeste;Casa de Campo;31
