Fecha;Magnitud;Zona;Estación;Valor
2022-06-01;Radiación solar;Noroeste;Casa de Campo;336
2022-06-02;Radiación solar;Noroeste;Casa de Campo;285
2022-06-03;Radiación solar;Noroeste;Casa de Campo;339
2022-06-04;Radiación solar;Noroeste;Casa de Campo;339
2022-06-05;Radiación solar;Noroeste;Casa de Campo;359
2022-06-06;Radiación solar;Noroeste;Casa de Campo;315
2022-06-07;Radiación solar;Noroeste;Casa de Campo;348
2022-06-08;Radiación solar;Noroeste;Casa de Campo;290
2022-06-09;Radiación solar;Noroeste;Casa de Campo;348
2022-06-10;Radiación solar;Noroeste;Casa de Campo;349
2022-06-11;Radiación solar;Noroeste;Casa de Campo;333
2022-06-12;Radiación solar;Noroeste;Casa de Campo;264
2022-06-13;Radiación solar;Noroeste;Casa de Campo;309
2022-06-14;Radiación solar;Noroeste;Casa de Campo;313
2022-06-15;Radiación solar;Noroeste;Casa de Campo;271
2022-06-16;Radiación solar;Noroeste;Casa de Campo;248
2022-06-17;Radiación solar;Noroeste;Casa de Campo;307
2022-06-18;Radiación solar;Noroeste;Casa de Campo;301
2022-06-19;Radiación solar;Noroeste;Casa de Campo;349
2022-06-20;Radiación solar;Noroeste;Casa de Campo;283
2022-06-21;Radiación solar;Noroeste;Casa de Campo;322
2022-06-22;Radiación solar;Noroeste;Casa de Campo;332
2022-06-23;Radiación solar;Noroeste;Casa de Campo;246
2022-06-24;Radiación solar;Noroeste;Casa de Campo;353
2022-06-25;Radiación solar;Noroeste;Casa de Campo;352
2022-06-26;Radiación solar;Noroeste;Casa de Campo;360
2022-06-27;Radiación solar;Noroeste;Casa de Campo;311
2022-06-28;Radiación solar;Noroeste;Casa de Campo;356
2022-06-29;Radiación solar;Noroeste;Casa de Campo;354
2022-06-30;Radiación solar;Noroeste;Casa de Campo;337
