Fecha;Magnitud;Zona;Estación;Valor
2022-08-01;Radiación solar;Noroeste;Casa de Campo;309
2022-08-02;Radiación solar;Noroeste;Casa de Campo;295
2022-08-03;Radiación solar;Noroeste;Casa de Campo;315
2022-08-04;Radiación solar;Noroeste;Casa de Campo;324
2022-08-05;Radiación solar;Noroeste;Casa de Campo;319
2022-08-06;Radiación solar;Noroeste;Casa de Campo;314
2022-08-07;Radiación solar;Noroeste;Casa de Campo;318
2022-08-08;Radiación solar;Noroeste;Casa de Campo;314
2022-08-09;Radiación solar;Noroeste;Casa de Campo;310
2022-08-10;Radiación solar;Noroeste;Casa de Campo;276
2022-08-11;Radiación solar;Noroeste;Casa de Campo;270
2022-08-12;Radiación solar;Noroeste;Casa de Campo;286
2022-08-13;Radiación solar;Noroeste;Casa de Campo;88
2022-08-14;Radiación solar;Noroeste;Casa de Campo;318
2022-08-15;Radiación solar;Noroeste;Casa de Campo;306
2022-08-16;Radiación solar;Noroeste;Casa de Campo;285
2022-08-17;Radiación solar;Noroeste;Casa de Campo;249
2022-08-18;Radiación solar;Noroeste;Casa de Campo;309
2022-08-19;Radiación solar;Noroeste;Casa de Campo;310
2022-08-20;Radiación solar;Noroeste;Casa de Campo;304
2022-08-21;Radiación solar;Noroeste;Casa de Campo;293
2022-08-22;Radiación solar;Noroeste;Casa de Campo;294
2022-08-23;Radiación solar;Noroeste;Casa de Campo;287
2022-08-24;Radiación solar;Noroeste;Casa de Campo;236
2022-08-25;Radiación solar;Noroeste;Casa de Campo;264
2022-08-26;Radiación solar;Noroeste;Casa de Campo;218
2022-08-27;Radiación solar;Noroeste;Casa de Campo;265
2022-08-28;Radiación solar;Noroeste;Casa de Campo;276
2022-08-29;Radiación solar;Noroeste;Casa de Campo;256
2022-08-30;Radiación solar;Noroeste;Casa de Campo;282
2022-08-31;Radiación solar;Noroeste;Casa de Campo;285
