Fecha;Magnitud;Zona;Estación;Valor
2022-09-01;Radiación solar;Noroeste;Casa de Campo;282
2022-09-02;Radiación solar;Noroeste;Casa de Campo;262
2022-09-03;Radiación solar;Noroeste;Casa de Campo;264
2022-09-04;Radiación solar;Noroeste;Casa de Campo;281
2022-09-05;Radiación solar;Noroeste;Casa de Campo;276
2022-09-06;Radiación solar;Noroeste;Casa de Campo;272
2022-09-07;Radiación solar;Noroeste;Casa de Campo;221
2022-09-08;Radiación solar;Noroeste;Casa de Campo;240
2022-09-09;Radiación solar;Noroeste;Casa de Campo;264
2022-09-10;Radiación solar;Noroeste;Casa de Campo;259
2022-09-11;Radiación solar;Noroeste;Casa de Campo;251
2022-09-12;Radiación solar;Noroeste;Casa de Campo;98
2022-09-13;Radiación solar;Noroeste;Casa de Campo;153
2022-09-14;Radiación solar;Noroeste;Casa de Campo;179
2022-09-15;Radiación solar;Noroeste;Casa de Campo;172
2022-09-16;Radiación solar;Noroeste;Casa de Campo;208
2022-09-17;Radiación solar;Noroeste;Casa de Campo;240
2022-09-18;Radiación solar;Noroeste;Casa de Campo;226
2022-09-19;Radiación solar;Noroeste;Casa de Campo;146
2022-09-20;Radiación solar;Noroeste;Casa de Campo;164
2022-09-21;Radiación solar;Noroeste;Casa de Campo;215
2022-09-22;Radiación solar;Noroeste;Casa de Campo;202
2022-09-23;Radiación solar;Noroeste;Casa de Campo;211
2022-09-24;Radiación solar;Noroeste;Casa de Campo;207
2022-09-25;Radiación solar;Noroeste;Casa de Campo;201
2022-09-26;Radiación solar;Noroeste;Casa de Campo;223
2022-09-27;Radiación solar;Noroeste;Casa de Campo;225
2022-09-28;Radiación solar;Noroeste;Casa de Campo;181
2022-09-29;Radiación solar;Noroeste;Casa de Campo;67
2022-09-30;Radiación solar;Noroeste;Casa de Campo;220
