Fecha;Magnitud;Zona;Estación;Valor
2022-05-01;Radiación solar;Noroeste;Casa de Campo;307
2022-05-02;Radiación solar;Noroeste;Casa de Campo;132
2022-05-03;Radiación solar;Noroeste;Casa de Campo;155
2022-05-04;Radiación solar;Noroeste;Casa de Campo;265
2022-05-05;Radiación solar;Noroeste;Casa de Campo;329
2022-05-06;Radiación solar;Noroeste;Casa de Campo;330
2022-05-07;Radiación solar;Noroeste;Casa de Campo;334
2022-05-08;Radiación solar;Noroeste;Casa de Campo;330
2022-05-09;Radiación solar;Noroeste;Casa de Campo;327
2022-05-10;Radiación solar;Noroeste;Casa de Campo;327
2022-05-11;Radiación solar;Noroeste;Casa de Campo;318
2022-05-12;Radiación solar;Noroeste;Casa de Campo;294
2022-05-13;Radiación solar;Noroeste;Casa de Campo;330
2022-05-14;Radiación solar;Noroeste;Casa de Campo;253
2022-05-15;Radiación solar;Noroeste;Casa de Campo;281
2022-05-16;Radiación solar;Noroeste;Casa de Campo;331
2022-05-17;Radiación solar;Noroeste;Casa de Campo;336
2022-05-18;Radiación solar;Noroeste;Casa de Campo;323
2022-05-19;Radiación solar;Noroeste;Casa de Campo;310
2022-05-20;Radiación solar;Noroeste;Casa de Campo;245
2022-05-21;Radiación solar;Noroeste;Casa de Campo;257
2022-05-22;Radiación solar;Noroeste;Casa de Campo;289
2022-05-23;Radiación solar;Noroeste;Casa de Campo;304
2022-05-24;Radiación solar;Noroeste;Casa de Campo;205
2022-05-25;Radiación solar;Noroeste;Casa de Campo;355
2022-05-26;Radiación solar;Noroeste;Casa de Campo;350
2022-05-27;Radiación solar;Noroeste;Casa de Campo;351
2022-05-28;Radiación solar;Noroeste;Casa de Campo;347
2022-05-29;Radiación solar;Noroeste;Casa de Campo;325
2022-05-30;Radiación solar;Noroeste;Casa de Campo;294
2022-05-31;Radiación solar;Noroeste;Casa de Campo;346
