Fecha;Magnitud;Zona;Estación;Valor
2022-03-01;Radiación solar;Noroeste;Casa de Campo;189
2022-03-02;Radiación solar;Noroeste;Casa de Campo;187
2022-03-03;Radiación solar;Noroeste;Casa de Campo;39
2022-03-04;Radiación solar;Noroeste;Casa de Campo;120
2022-03-05;Radiación solar;Noroeste;Casa de Campo;162
2022-03-06;Radiación solar;Noroeste;Casa de Campo;171
2022-03-07;Radiación solar;Noroeste;Casa de Campo;104
2022-03-08;Radiación solar;Noroeste;Casa de Campo;186
2022-03-09;Radiación solar;Noroeste;Casa de Campo;116
2022-03-10;Radiación solar;Noroeste;Casa de Campo;153
2022-03-11;Radiación solar;Noroeste;Casa de Campo;75
2022-03-12;Radiación solar;Noroeste;Casa de Campo;194
2022-03-13;Radiación solar;Noroeste;Casa de Campo;227
2022-03-14;Radiación solar;Noroeste;Casa de Campo;22
2022-03-15;Radiación solar;Noroeste;Casa de Campo;44
2022-03-16;Radiación solar;Noroeste;Casa de Campo;22
2022-03-17;Radiación solar;Noroeste;Casa de Campo;75
2022-03-18;Radiación solar;Noroeste;Casa de Campo;113
2022-03-19;Radiación solar;Noroeste;Casa de Campo;103
2022-03-20;Radiación solar;Noroeste;Casa de Campo;64
2022-03-21;Radiación solar;Noroeste;Casa de Campo;92
2022-03-22;Radiación solar;Noroeste;Casa de Campo;72
2022-03-23;Radiación solar;Noroeste;Casa de Campo;77
2022-03-24;Radiación solar;Noroeste;Casa de Campo;36
2022-03-25;Radiación solar;Noroeste;Casa de Campo;91
2022-03-26;Radiación solar;Noroeste;Casa de Campo;81
2022-03-27;Radiación solar;Noroeste;Casa de Campo;124
2022-03-28;Radiación solar;Noroeste;Casa de Campo;198
2022-03-29;Radiación solar;Noroeste;Casa de Campo;175
2022-03-30;Radiación solar;Noroeste;Casa de Campo;52
2022-03-31;Radiación solar;Noroeste;Casa de Campo;148
