Fecha;Magnitud;Zona;Estación;Valor
2022-04-01;Temperatura media;Noroeste;Casa de Campo;6,4
2022-04-02;Temperatura media;Noroeste;Casa de Campo;5,1
2022-04-03;Temperatura media;Noroeste;Casa de Campo;5,1
2022-04-04;Temperatura media;Noroeste;Casa de Campo;5,5
2022-04-05;Temperatura media;Noroeste;Casa de Campo;6,4
2022-04-06;Temperatura media;Noroeste;Casa de Campo;8,9
2022-04-07;Temperatura media;Noroeste;Casa de Campo;12,5
2022-04-08;Temperatura media;Noroeste;Casa de Campo;10,7
2022-04-09;Temperatura media;Noroeste;Casa de Campo;12,6
2022-04-10;Temperatura media;Noroeste;Casa de Campo;15,6
2022-04-11;Temperatura media;Noroeste;Casa de Campo;15,3
2022-04-12;Temperatura media;Noroeste;Casa de Campo;10,5
2022-04-13;Temperatura media;Noroeste;Casa de Campo;12,0
2022-04-14;Temperatura media;Noroeste;Casa de Campo;14,8
2022-04-15;Temperatura media;Noroeste;Casa de Campo;16,6
2022-04-16;Temperatura media;Noroeste;Casa de Campo;16,3
2022-04-17;Temperatura media;Noroeste;Casa de Campo;
2022-04-18;Temperatura media;Noroeste;Casa de Campo;22,3
2022-04-19;Temperatura media;Noroeste;Casa de Campo;13,5
2022-04-20;Temperatura media;Noroeste;Casa de Campo;8,0
2022-04-21;Temperatura media;Noroeste;Casa de Campo;10,6
2022-04-22;Temperatura media;Noroeste;Casa de Campo;8,2
2022-04-23;Temperatura media;Noroeste;Casa de Campo;7,2
2022-04-24;Temperatura media;Noroeste;Casa de Campo;11,0
2022-04-25;Temperatura media;Noroeste;Casa de Campo;13,5
2022-04-26;Temperatura media;Noroeste;Casa de Campo;13,4
2022-04-27;Temperatura media;Noroeste;Casa de Campo;12,6
2022-04-28;Temperatura media;Noroeste;Casa de Campo;11,9
2022-04-29;Temperatura media;Noroeste;Casa de Campo;16,5
2022-04-30;Temperatura media;Noroeste;Casa de Campo;16,9
