Fecha;Magnitud;Zona;Estación;Valor
2022-11-01;Radiación solar;Noroeste;Casa de Campo;115
2022-11-02;Radiación solar;Noroeste;Casa de Campo;134
2022-11-03;Radiación solar;Noroeste;Casa de Campo;93
2022-11-04;Radiación solar;Noroeste;Casa de Campo;136
2022-11-05;Radiación solar;Noroeste;Casa de Campo;143
2022-11-06;Radiación solar;Noroeste;Casa de Campo;138
2022-11-07;Radiación solar;Noroeste;Casa de Campo;136
2022-11-08;Radiación solar;Noroeste;Casa de Campo;42
2022-11-09;Radiación solar;Noroeste;Casa de Campo;65
2022-11-10;Radiación solar;Noroeste;Casa de Campo;131
2022-11-11;Radiación solar;Noroeste;Casa de Campo;85
2022-11-12;Radiación solar;Noroeste;Casa de Campo;80
2022-11-13;Radiación solar;Noroeste;Casa de Campo;95
2022-11-14;Radiación solar;Noroeste;Casa de Campo;47
2022-11-15;Radiación solar;Noroeste;Casa de Campo;58
2022-11-16;Radiación solar;Noroeste;Casa de Campo;42
2022-11-17;Radiación solar;Noroeste;Casa de Campo;73
2022-11-18;Radiación solar;Noroeste;Casa de Campo;101
2022-11-19;Radiación solar;Noroeste;Casa de Campo;106
2022-11-20;Radiación solar;Noroeste;Casa de Campo;117
2022-11-21;Radiación solar;Noroeste;Casa de Campo;37
2022-11-22;Radiación solar;Noroeste;Casa de Campo;43
2022-11-23;Radiación solar;Noroeste;Casa de Campo;97
2022-11-24;Radiación solar;Noroeste;Casa de Campo;37
2022-11-25;Radiación solar;Noroeste;Casa de Campo;122
2022-11-26;Radiación solar;Noroeste;Casa de Campo;104
2022-11-27;Radiación solar;Noroeste;Casa de Campo;105
2022-11-28;Radiación solar;Noroeste;Casa de Campo;112
2022-11-29;Radiación solar;Noroeste;Casa de Campo;102
2022-11-30;Radiación solar;Noroeste;Casa de Campo;86
