Fecha;Magnitud;Zona;Estación;Valor
2022-01-01;Temperatura media;Noroeste;Casa de Campo;8,2
2022-01-02;Temperatura media;Noroeste;Casa de Campo;7,5
2022-01-03;Temperatura media;Noroeste;Casa de Campo;7,7
2022-01-04;Temperatura media;Noroeste;Casa de Campo;5,4
2022-01-05;Temperatura media;Noroeste;Casa de Campo;5,9
2022-01-06;Temperatura media;Noroeste;Casa de Campo;3,6
2022-01-07;Temperatura media;Noroeste;Casa de Campo;4,1
2022-01-08;Temperatura media;Noroeste;Casa de Campo;2,1
2022-01-09;Temperatura media;Noroeste;Casa de Campo;9,0
2022-01-10;Temperatura media;Noroeste;Casa de Campo;12,2
2022-01-11;Temperatura media;Noroeste;Casa de Campo;8,8
2022-01-12;Temperatura media;Noroeste;Casa de Campo;5,5
2022-01-13;Temperatura media;Noroeste;Casa de Campo;3,4
2022-01-14;Temperatura media;Noroeste;Casa de Campo;2,1
2022-01-15;Temperatura media;Noroeste;Casa de Campo;2,4
2022-01-16;Temperatura media;Noroeste;Casa de Campo;2,5
2022-01-17;Temperatura media;Noroeste;Casa de Campo;3,2
2022-01-18;Temperatura media;Noroeste;Casa de Campo;3,6
2022-01-19;Temperatura media;Noroeste;Casa de Campo;3,5
2022-01-20;Temperatura media;Noroeste;Casa de Campo;0,4
2022-01-21;Temperatura media;Noroeste;Casa de Campo;1,5
2022-01-22;Temperatura media;Noroeste;Casa de Campo;4,2
2022-01-23;Temperatura media;Noroeste;Casa de Campo;3,7
2022-01-24;Temperatura media;Noroeste;Casa de Campo;5,5
2022-01-25;Temperatura media;Noroeste;Casa de Campo;7,5
2022-01-26;Temperatura media;Noroeste;Casa de Campo;4,7
2022-01-27;Temperatura media;Noroeste;Casa de Campo;5,5
2022-01-28;Temperatura media;Noroeste;Casa de Campo;5,3
2022-01-29;Temperatura media;Noroeste;Casa de Campo;5,4
2022-01-30;Temperatura media;Noroeste;Casa de Campo;5,9
2022-01-31;Temperatura media;Noroeste;Casa de Campo;6,3
