Fecha;Magnitud;Zona;Estación;Valor
2022-04-01;Humedad relativa;Noroeste;Casa de Campo;58
2022-04-02;Humedad relativa;Noroeste;Casa de Campo;48
2022-04-03;Humedad relativa;Noroeste;Casa de Campo;49
2022-04-04;Humedad relativa;Noroeste;Casa de Campo;48
2022-04-05;Humedad relativa;Noroeste;Casa de Campo;54
2022-04-06;Humedad relativa;Noroeste;Casa de Campo;68
2022-04-07;Humedad relativa;Noroeste;Casa de Campo;61
2022-04-08;Humedad relativa;Noroeste;Casa de Campo;74
2022-04-09;Humedad relativa;Noroeste;Casa de Campo;79
2022-04-10;Humedad relativa;Noroeste;Casa de Campo;70
2022-04-11;Humedad relativa;Noroeste;Casa de Campo;59
2022-04-12;Humedad relativa;Noroeste;Casa de Campo;81
2022-04-13;Humedad relativa;Noroeste;Casa de Campo;67
2022-04-14;Humedad relativa;Noroeste;Casa de Campo;59
2022-04-15;Humedad relativa;Noroeste;Casa de Campo;60
2022-04-16;Humedad relativa;Noroeste;Casa de Campo;59
2022-04-17;Humedad relativa;Noroeste;Casa de Campo;
2022-04-18;Humedad relativa;Noroeste;Casa de Campo;36
2022-04-19;Humedad relativa;Noroeste;Casa de Campo;63
2022-04-20;Humedad relativa;Noroeste;Casa de Campo;72
2022-04-21;Humedad relativa;Noroeste;Casa de Campo;53
2022-04-22;Humedad relativa;Noroeste;Casa de Campo;87
2022-04-23;Humedad relativa;Noroeste;Casa de Campo;84
2022-04-24;Humedad relativa;Noroeste;Casa de Campo;62
2022-04-25;Humedad relativa;Noroeste;Casa de Campo;57
2022-04-26;Humedad relativa;Noroeste;Casa de Campo;68
2022-04-27;Humedad relativa;Noroeste;Casa de Campo;83
2022-04-28;Humedad relativa;Noroeste;Casa de Campo;84
2022-04-29;Humedad relativa;Noroeste;Casa de Campo;57
2022-04-30;Humedad relativa;Noroeste;Casa de Campo;66
