Fecha;Magnitud;Zona;Estación;Valor
2022-12-01;Velocidad del viento;Noroeste;Casa de Campo;1,2
2022-12-02;Velocidad del viento;Noroeste;Casa de Campo;0,8
2022-12-03;Velocidad del viento;Noroeste;Casa de Campo;0,7
2022-12-04;Velocidad del viento;Noroeste;Casa de Campo;0,6
2022-12-05;Velocidad del viento;Noroeste;Casa de Campo;0,8
2022-12-06;Velocidad del viento;Noroeste;Casa de Campo;0,5
2022-12-07;Velocidad del viento;Noroeste;Casa de Campo;0,5
2022-12-08;Velocidad del viento;Noroeste;Casa de Campo;1,3
2022-12-09;Velocidad del viento;Noroeste;Casa de Campo;0,8
2022-12-10;Velocidad del viento;Noroeste;Casa de Campo;1,5
2022-12-11;Velocidad del viento;Noroeste;Casa de Campo;1,1
2022-12-12;Velocidad del viento;Noroeste;Casa de Campo;2,3
2022-12-13;Velocidad del viento;Noroeste;Casa de Campo;2,5
2022-12-14;Velocidad del viento;Noroeste;Casa de Campo;1,4
2022-12-15;Velocidad del viento;Noroeste;Casa de Campo;2,2
2022-12-16;Velocidad del viento;Noroeste;Casa de Campo;0,8
2022-12-17;Velocidad del viento;Noroeste;Casa de Campo;0,7
2022-12-18;Velocidad del viento;Noroeste;Casa de Campo;0,6
2022-12-19;Velocidad del viento;Noroeste;Casa de Campo;0,6
2022-12-20;Velocidad del viento;Noroeste;Casa de Campo;0,6
2022-12-21;Velocidad del viento;Noroeste;Casa de Campo;2,0
2022-12-22;Velocidad del viento;Noroeste;Casa de Campo;1,9
2022-12-23;Velocidad del viento;Noroeste;Casa de Campo;1,1
2022-12-24;Velocidad del viento;Noroeste;Casa de Campo;0,7
2022-12-25;Velocidad del viento;Noroeste;Casa de Campo;1,1
2022-12-26;Velocidad del viento;Noroeste;Casa de Campo;0,7
2022-12-27;Velocidad del viento;Noroeste;Casa de Campo;0,7
2022-12-28;Velocidad del viento;Noroeste;Casa de Campo;1,1
2022-12-29;Velocidad del viento;Noroeste;Casa de Campo;2,4
2022-12-30;Velocidad del viento;Noroeste;Casa de Campo;2,8
2022-12-31;Velocidad del viento;Noroeste;Casa de Campo;0,7
