Fecha;Magnitud;Zona;Estación;Valor
2022-02-01;Temperatura media;Noroeste;Casa de Campo;10,5
2022-02-02;Temperatura media;Noroeste;Casa de Campo;9,6
2022-02-03;Temperatura media;Noroeste;Casa de Campo;7,9
2022-02-04;Temperatura media;Noroeste;Casa de Campo;8,6
2022-02-05;Temperatura media;Noroeste;Casa de Campo;9,3
2022-02-06;Temperatura media;Noroeste;Casa de Campo;7,5
2022-02-07;Temperatura media;Noroeste;Casa de Campo;7,7
2022-02-08;Temperatura media;Noroeste;Casa de Campo;9,5
2022-02-09;Temperatura media;Noroeste;Casa de Campo;7,4
2022-02-10;Temperatura media;Noroeste;Casa de Campo;7,5
2022-02-11;Temperatura media;Noroeste;Casa de Campo;9,3
2022-02-12;Temperatura media;Noroeste;Casa de Campo;8,6
2022-02-13;Temperatura media;Noroeste;Casa de Campo;7,9
2022-02-14;Temperatura media;Noroeste;Casa de Campo;7,5
2022-02-15;Temperatura media;Noroeste;Casa de Campo;6,9
2022-02-16;Temperatura media;Noroeste;Casa de Campo;9,2
2022-02-17;Temperatura media;Noroeste;Casa de Campo;9,3
2022-02-18;Temperatura media;Noroeste;Casa de Campo;10,1
2022-02-19;Temperatura media;Noroeste;Casa de Campo;9,4
2022-02-20;Temperatura media;Noroeste;Casa de Campo;6,9
2022-02-21;Temperatura media;Noroeste;Casa de Campo;9,6
2022-02-22;Temperatura media;Noroeste;Casa de Campo;11,8
2022-02-23;Temperatura media;Noroeste;Casa de Campo;9,8
2022-02-24;Temperatura media;Noroeste;Casa de Campo;9,0
2022-02-25;Temperatura media;Noroeste;Casa de Campo;8,5
2022-02-26;Temperatura media;Noroeste;Casa de Campo;8,4
2022-02-27;Temperatura media;Noroeste;Casa de Campo;10,0
2022-02-28;Temperatura media;Noroeste;Casa de Campo;10,2
