Fecha;Magnitud;Zona;Estación;Valor
2023-10-01;Temperatura media;Noroeste;Casa de Campo;22,6
2023-10-02;Temperatura media;Noroeste;Casa de Campo;21,8
2023-10-03;Temperatura media;Noroeste;Casa de Campo;21,2
2023-10-04;Temperatura media;Noroeste;Casa de Campo;21,7
2023-10-05;Temperatura media;Noroeste;Casa de Campo;21,9
2023-10-06;Temperatura media;Noroeste;Casa de Campo;22,4
2023-10-07;Temperatura media;Noroeste;Casa de Campo;21,7
2023-10-08;Temperatura media;Noroeste;Casa de Campo;21,0
2023-10-09;Temperatura media;Noroeste;Casa de Campo;21,1
2023-10-10;Temperatura media;Noroeste;Casa de Campo;19,8
2023-10-11;Temperatura media;Noroeste;Casa de Campo;19,1
2023-10-12;Temperatura media;Noroeste;Casa de Campo;18,9
2023-10-13;Temperatura media;Noroeste;Casa de Campo;19,3
2023-10-14;Temperatura media;Noroeste;Casa de Campo;17,8
2023-10-15;Temperatura media;Noroeste;Casa de Campo;16,3
2023-10-16;Temperatura media;Noroeste;Casa de Campo;16,9
2023-10-17;Temperatura media;Noroeste;Casa de Campo;18,8
2023-10-18;Temperatura media;Noroeste;Casa de Campo;16,8
2023-10-19;Temperatura media;Noroeste;Casa de Campo;13,6
2023-10-20;Temperatura media;Noroeste;Casa de Campo;12,0
2023-10-21;Temperatura media;Noroeste;Casa de Campo;11,5
2023-10-22;Temperatura media;Noroeste;Casa de Campo;11,5
2023-10-23;Temperatura media;Noroeste;Casa de Campo;11,7
2023-10-24;Temperatura media;Noroeste;Casa de Campo;10,6
2023-10-25;Temperatura media;Noroeste;Casa de Campo;13,9
2023-10-26;Temperatura media;Noroeste;Casa de Campo;15,1
2023-10-27;Temperatura media;Noroeste;Casa de Campo;11,7
2023-10-28;Temperatura media;Noroeste;Casa de Campo;13,4
2023-10-29;Temperatura media;Noroeste;Casa de Campo;14,0
2023-10-30;Temperatura media;Noroeste;Casa de Campo;11,9
2023-10-31;Temperatura media;Noroeste;Casa de Campo;9,3
