Fecha;Magnitud;Zona;Estación;Valor
2023-09-01;Temperatura media;Noroeste;Casa de Campo;23,6
2023-09-02;Temperatura media;Noroeste;Casa de Campo;18,3
2023-09-03;Temperatura media;Noroeste;Casa de Campo;17,3
2023-09-04;Temperatura media;Noroeste;Casa de Campo;19,2
2023-09-05;Temperatura media;Noroeste;Casa de Campo;21,9
2023-09-06;Temperatura media;Noroeste;Casa de Campo;22,6
2023-09-07;Temperatura media;Noroeste;Casa de Campo;23,8
2023-09-08;Temperatura media;Noroeste;Casa de Campo;24,7
2023-09-09;Temperatura media;Noroeste;Casa de Campo;22,8
2023-09-10;Temperatura media;Noroeste;Casa de Campo;22,3
2023-09-11;Temperatura media;Noroeste;Casa de Campo;20,6
2023-09-12;Temperatura media;Noroeste;Casa de Campo;20,5
2023-09-13;Temperatura media;Noroeste;Casa de Campo;21,8
2023-09-14;Temperatura media;Noroeste;Casa de Campo;22,4
2023-09-15;Temperatura media;Noroeste;Casa de Campo;20,5
2023-09-16;Temperatura media;Noroeste;Casa de Campo;18,8
2023-09-17;Temperatura media;Noroeste;Casa de Campo;17,0
2023-09-18;Temperatura media;Noroeste;Casa de Campo;16,9
2023-09-19;Temperatura media;Noroeste;Casa de Campo;18,1
2023-09-20;Temperatura media;Noroeste;Casa de Campo;17,9
2023-09-21;Temperatura media;Noroeste;Casa de Campo;15,7
2023-09-22;Temperatura media;Noroeste;Casa de Campo;15,8
2023-09-23;Temperatura media;Noroeste;Casa de Campo;15,9
2023-09-24;Temperatura media;Noroeste;Casa de Campo;18,0
2023-09-25;Temperatura media;Noroeste;Casa de Campo;19,6
2023-09-26;Temperatura media;Noroeste;Casa de Campo;20,0
2023-09-27;Temperatura media;Noroeste;Casa de Campo;20,2
2023-09-28;Temperatura media;Noroeste;Casa de Campo;20,6
2023-09-29;Temperatura media;Noroeste;Casa de Campo;22,2
2023-09-30;Temperatura media;Noroeste;Casa de Campo;22,7
