Fecha;Magnitud;Zona;Estación;Valor
2023-12-01;Radiación solar;Noroeste;Casa de Campo;94
2023-12-02;Radiación solar;Noroeste;Casa de Campo;107
2023-12-03;Radiación solar;Noroeste;Casa de Campo;92
2023-12-04;Radiación solar;Noroeste;Casa de Campo;57
2023-12-05;Radiación solar;Noroeste;Casa de Campo;54
2023-12-06;Radiación solar;Noroeste;Casa de Campo;67
2023-12-07;Radiación solar;Noroeste;Casa de Campo;21
2023-12-08;Radiación solar;Noroeste;Casa de Campo;84
2023-12-09;Radiación solar;Noroeste;Casa de Campo;71
2023-12-10;Radiación solar;Noroeste;Casa de Campo;18
2023-12-11;Radiación solar;Noroeste;Casa de Campo;39
2023-12-12;Radiación solar;Noroeste;Casa de Campo;17
2023-12-13;Radiación solar;Noroeste;Casa de Campo;95
2023-12-14;Radiación solar;Noroeste;Casa de Campo;96
2023-12-15;Radiación solar;Noroeste;Casa de Campo;99
2023-12-16;Radiación solar;Noroeste;Casa de Campo;100
2023-12-17;Radiación solar;Noroeste;Casa de Campo;101
2023-12-18;Radiación solar;Noroeste;Casa de Campo;99
2023-12-19;Radiación solar;Noroeste;Casa de Campo;98
2023-12-20;Radiación solar;Noroeste;Casa de Campo;90
2023-12-21;Radiación solar;Noroeste;Casa de Campo;93
2023-12-22;Radiación solar;Noroeste;Casa de Campo;99
2023-12-23;Radiación solar;Noroeste;Casa de Campo;100
2023-12-24;Radiación solar;Noroeste;Casa de Campo;98
2023-12-25;Radiación solar;Noroeste;Casa de Campo;99
2023-12-26;Radiación solar;Noroeste;Casa de Campo;100
2023-12-27;Radiación solar;Noroeste;Casa de Campo;101
2023-12-28;Radiación solar;Noroeste;Casa de Campo;54
2023-12-29;Radiación solar;Noroeste;Casa de Campo;38
2023-12-30;Radiación solar;Noroeste;Casa de Campo;95
2023-12-31;Radiación solar;Noroeste;Casa de Campo;56
