Fecha;Magnitud;Zona;Estación;Valor
2023-12-01;Velocidad del viento;Noroeste;Casa de Campo;1,5
2023-12-02;Velocidad del viento;Noroeste;Casa de Campo;0,9
2023-12-03;Velocidad del viento;Noroeste;Casa de Campo;0,7
2023-12-04;Velocidad del viento;Noroeste;Casa de Campo;1,7
2023-12-05;Velocidad del viento;Noroeste;Casa de Campo;0,7
2023-12-06;Velocidad del viento;Noroeste;Casa de Campo;0,5
2023-12-07;Velocidad del viento;Noroeste;Casa de Campo;0,4
2023-12-08;Velocidad del viento;Noroeste;Casa de Campo;
2023-12-09;Velocidad del viento;Noroeste;Casa de Campo;
2023-12-10;Velocidad del viento;Noroeste;Casa de Campo;
2023-12-11;Velocidad del viento;Noroeste;Casa de Campo;0,5
2023-12-12;Velocidad del viento;Noroeste;Casa de Campo;0,8
2023-12-13;Velocidad del viento;Noroeste;Casa de Campo;1,7
2023-12-14;Velocidad del viento;Noroeste;Casa de Campo;0,8
2023-12-15;Velocidad del viento;Noroeste;Casa de Campo;0,8
2023-12-16;Velocidad del viento;Noroeste;Casa de Campo;0,5
2023-12-17;Velocidad del viento;Noroeste;Casa de Campo;0,5
2023-12-18;Velocidad del viento;Noroeste;Casa de Campo;0,5
2023-12-19;Velocidad del viento;Noroeste;Casa de Campo;0,7
2023-12-20;Velocidad del viento;Noroeste;Casa de Campo;1,2
2023-12-21;Velocidad del viento;Noroeste;Casa de Campo;0,6
2023-12-22;Velocidad del viento;Noroeste;Casa de Campo;0,5
2023-12-23;Velocidad del viento;Noroeste;Casa de Campo;0,5
2023-12-24;Velocidad del viento;Noroeste;Casa de Campo;0,5
2023-12-25;Velocidad del viento;Noroeste;Casa de Campo;0,6
2023-12-26;Velocidad del viento;Noroeste;Casa de Campo;0,6
2023-12-27;Velocidad del viento;Noroeste;Casa de Campo;0,6
2023-12-28;Velocidad del viento;Noroeste;Casa de Campo;0,5
2023-12-29;Velocidad del viento;Noroeste;Casa de Campo;0,6
2023-12-30;Velocidad del viento;Noroeste;Casa de Campo;0,7
2023-12-31;Velocidad del viento;Noroeste;Casa de Campo;1,8
