Fecha;Magnitud;Zona;Estación;Valor
2023-05-01;Temperatura media;Noroeste;Casa de Campo;19,4
2023-05-02;Temperatura media;Noroeste;Casa de Campo;20,4
2023-05-03;Temperatura media;Noroeste;Casa de Campo;21,6
2023-05-04;Temperatura media;Noroeste;Casa de Campo;19,4
2023-05-05;Temperatura media;Noroeste;Casa de Campo;18,9
2023-05-06;Temperatura media;Noroeste;Casa de Campo;19,1
2023-05-07;Temperatura media;Noroeste;Casa de Campo;21,3
2023-05-08;Temperatura media;Noroeste;Casa de Campo;21,7
2023-05-09;Temperatura media;Noroeste;Casa de Campo;22,6
2023-05-10;Temperatura media;Noroeste;Casa de Campo;19,0
2023-05-11;Temperatura media;Noroeste;Casa de Campo;15,9
2023-05-12;Temperatura media;Noroeste;Casa de Campo;13,6
2023-05-13;Temperatura media;Noroeste;Casa de Campo;14,1
2023-05-14;Temperatura media;Noroeste;Casa de Campo;15,0
2023-05-15;Temperatura media;Noroeste;Casa de Campo;15,0
2023-05-16;Temperatura media;Noroeste;Casa de Campo;15,9
2023-05-17;Temperatura media;Noroeste;Casa de Campo;15,4
2023-05-18;Temperatura media;Noroeste;Casa de Campo;15,2
2023-05-19;Temperatura media;Noroeste;Casa de Campo;14,9
2023-05-20;Temperatura media;Noroeste;Casa de Campo;14,5
2023-05-21;Temperatura media;Noroeste;Casa de Campo;15,1
2023-05-22;Temperatura media;Noroeste;Casa de Campo;18,0
2023-05-23;Temperatura media;Noroeste;Casa de Campo;16,8
2023-05-24;Temperatura media;Noroeste;Casa de Campo;17,7
2023-05-25;Temperatura media;Noroeste;Casa de Campo;17,7
2023-05-26;Temperatura media;Noroeste;Casa de Campo;14,7
2023-05-27;Temperatura media;Noroeste;Casa de Campo;17,0
2023-05-28;Temperatura media;Noroeste;Casa de Campo;14,9
2023-05-29;Temperatura media;Noroeste;Casa de Campo;16,2
2023-05-30;Temperatura media;Noroeste;Casa de Campo;16,1
2023-05-31;Temperatura media;Noroeste;Casa de Campo;18,0
