Fecha;Magnitud;Zona;Estación;Valor
2023-05-01;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-02;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-03;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-04;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-05;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-06;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-07;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-08;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-09;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-10;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-11;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-12;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-13;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-14;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-15;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-16;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-17;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-18;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-19;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-20;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-21;Precipitación;Noroeste;Casa de Campo;0,15
2023-05-22;Precipitación;Noroeste;Casa de Campo;0,08
2023-05-23;Precipitación;Noroeste;Casa de Campo;0,15
2023-05-24;Precipitación;Noroeste;Casa de Campo;0,00
2023-05-25;Precipitación;Noroeste;Casa de Campo;0,23
2023-05-26;Precipitación;Noroeste;Casa de Campo;0,88
2023-05-27;Precipitación;Noroeste;Casa de Campo;0,41
2023-05-28;Precipitación;Noroeste;Casa de Campo;0,15
2023-05-29;Precipitación;Noroeste;Casa de Campo;0,43
2023-05-30;Precipitación;Noroeste;Casa de Campo;0,01
2023-05-31;Precipitación;Noroeste;Casa de Campo;0,00
