Fecha;Magnitud;Zona;Estación;Valor
2023-01-01;Humedad relativa;Noroeste;Casa de Campo;66
2023-01-02;Humedad relativa;Noroeste;Casa de Campo;80
2023-01-03;Humedad relativa;Noroeste;Casa de Campo;83
2023-01-04;Humedad relativa;Noroeste;Casa de Campo;79
2023-01-05;Humedad relativa;Noroeste;Casa de Campo;77
2023-01-06;Humedad relativa;Noroeste;Casa de Campo;82
2023-01-07;Humedad relativa;Noroeste;Casa de Campo;98
2023-01-08;Humedad relativa;Noroeste;Casa de Campo;98
2023-01-09;Humedad relativa;Noroeste;Casa de Campo;68
2023-01-10;Humedad relativa;Noroeste;Casa de Campo;85
2023-01-11;Humedad relativa;Noroeste;Casa de Campo;95
2023-01-12;Humedad relativa;Noroeste;Casa de Campo;87
2023-01-13;Humedad relativa;Noroeste;Casa de Campo;84
2023-01-14;Humedad relativa;Noroeste;Casa de Campo;88
2023-01-15;Humedad relativa;Noroeste;Casa de Campo;82
2023-01-16;Humedad relativa;Noroeste;Casa de Campo;83
2023-01-17;Humedad relativa;Noroeste;Casa de Campo;73
2023-01-18;Humedad relativa;Noroeste;Casa de Campo;63
2023-01-19;Humedad relativa;Noroeste;Casa de Campo;70
2023-01-20;Humedad relativa;Noroeste;Casa de Campo;68
2023-01-21;Humedad relativa;Noroeste;Casa de Campo;66
2023-01-22;Humedad relativa;Noroeste;Casa de Campo;42
2023-01-23;Humedad relativa;Noroeste;Casa de Campo;62
2023-01-24;Humedad relativa;Noroeste;Casa de Campo;67
2023-01-25;Humedad relativa;Noroeste;Casa de Campo;60
2023-01-26;Humedad relativa;Noroeste;Casa de Campo;62
2023-01-27;Humedad relativa;Noroeste;Casa de Campo;62
2023-01-28;Humedad relativa;Noroeste;Casa de Campo;57
2023-01-29;Humedad relativa;Noroeste;Casa de Campo;64
2023-01-30;Humedad relativa;Noroeste;Casa de Campo;66
2023-01-31;Humedad relativa;Noroeste;Casa de Campo;68
