Fecha;Magnitud;Zona;Estación;Valor
2023-12-01;Temperatura media;Noroeste;Casa de Campo;8,1
2023-12-02;Temperatura media;Noroeste;Casa de Campo;7,5
2023-12-03;Temperatura media;Noroeste;Casa de Campo;3,9
2023-12-04;Temperatura media;Noroeste;Casa de Campo;6,8
2023-12-05;Temperatura media;Noroeste;Casa de Campo;5,9
2023-12-06;Temperatura media;Noroeste;Casa de Campo;5,9
2023-12-07;Temperatura media;Noroeste;Casa de Campo;4,8
2023-12-08;Temperatura media;Noroeste;Casa de Campo;8,9
2023-12-09;Temperatura media;Noroeste;Casa de Campo;9,6
2023-12-10;Temperatura media;Noroeste;Casa de Campo;11,0
2023-12-11;Temperatura media;Noroeste;Casa de Campo;10,8
2023-12-12;Temperatura media;Noroeste;Casa de Campo;9,4
2023-12-13;Temperatura media;Noroeste;Casa de Campo;9,5
2023-12-14;Temperatura media;Noroeste;Casa de Campo;6,8
2023-12-15;Temperatura media;Noroeste;Casa de Campo;6,8
2023-12-16;Temperatura media;Noroeste;Casa de Campo;5,0
2023-12-17;Temperatura media;Noroeste;Casa de Campo;4,6
2023-12-18;Temperatura media;Noroeste;Casa de Campo;4,4
2023-12-19;Temperatura media;Noroeste;Casa de Campo;4,3
2023-12-20;Temperatura media;Noroeste;Casa de Campo;5,8
2023-12-21;Temperatura media;Noroeste;Casa de Campo;5,8
2023-12-22;Temperatura media;Noroeste;Casa de Campo;5,6
2023-12-23;Temperatura media;Noroeste;Casa de Campo;5,0
2023-12-24;Temperatura media;Noroeste;Casa de Campo;4,4
2023-12-25;Temperatura media;Noroeste;Casa de Campo;3,7
2023-12-26;Temperatura media;Noroeste;Casa de Campo;3,0
2023-12-27;Temperatura media;Noroeste;Casa de Campo;3,2
2023-12-28;Temperatura media;Noroeste;Casa de Campo;2,6
2023-12-29;Temperatura media;Noroeste;Casa de Campo;4,4
2023-12-30;Temperatura media;Noroeste;Casa de Campo;5,6
2023-12-31;Temperatura media;Noroeste;Casa de Campo;6,7
