Fecha;Magnitud;Zona;Estación;Valor
2023-02-01;Radiación solar;Noroeste;Casa de Campo;138
2023-02-02;Radiación solar;Noroeste;Casa de Campo;136
2023-02-03;Radiación solar;Noroeste;Casa de Campo;141
2023-02-04;Radiación solar;Noroeste;Casa de Campo;144
2023-02-05;Radiación solar;Noroeste;Casa de Campo;148
2023-02-06;Radiación solar;Noroeste;Casa de Campo;150
2023-02-07;Radiación solar;Noroeste;Casa de Campo;83
2023-02-08;Radiación solar;Noroeste;Casa de Campo;71
2023-02-09;Radiación solar;Noroeste;Casa de Campo;104
2023-02-10;Radiación solar;Noroeste;Casa de Campo;138
2023-02-11;Radiación solar;Noroeste;Casa de Campo;153
2023-02-12;Radiación solar;Noroeste;Casa de Campo;138
2023-02-13;Radiación solar;Noroeste;Casa de Campo;157
2023-02-14;Radiación solar;Noroeste;Casa de Campo;101
2023-02-15;Radiación solar;Noroeste;Casa de Campo;140
2023-02-16;Radiación solar;Noroeste;Casa de Campo;164
2023-02-17;Radiación solar;Noroeste;Casa de Campo;169
2023-02-18;Radiación solar;Noroeste;Casa de Campo;85
2023-02-19;Radiación solar;Noroeste;Casa de Campo;138
2023-02-20;Radiación solar;Noroeste;Casa de Campo;117
2023-02-21;Radiación solar;Noroeste;Casa de Campo;137
2023-02-22;Radiación solar;Noroeste;Casa de Campo;331
2023-02-23;Radiación solar;Noroeste;Casa de Campo;101
2023-02-24;Radiación solar;Noroeste;Casa de Campo;187
2023-02-25;Radiación solar;Noroeste;Casa de Campo;166
2023-02-26;Radiación solar;Noroeste;Casa de Campo;181
2023-02-27;Radiación solar;Noroeste;Casa de Campo;169
2023-02-28;Radiación solar;Noroeste;Casa de Campo;196
