Fecha;Magnitud;Zona;Estación;Valor
2023-02-01;Temperatura media;Noroeste;Casa de Campo;4,1
2023-02-02;Temperatura media;Noroeste;Casa de Campo;6,0
2023-02-03;Temperatura media;Noroeste;Casa de Campo;5,9
2023-02-04;Temperatura media;Noroeste;Casa de Campo;6,6
2023-02-05;Temperatura media;Noroeste;Casa de Campo;7,1
2023-02-06;Temperatura media;Noroeste;Casa de Campo;4,8
2023-02-07;Temperatura media;Noroeste;Casa de Campo;4,7
2023-02-08;Temperatura media;Noroeste;Casa de Campo;6,0
2023-02-09;Temperatura media;Noroeste;Casa de Campo;6,7
2023-02-10;Temperatura media;Noroeste;Casa de Campo;5,2
2023-02-11;Temperatura media;Noroeste;Casa de Campo;4,9
2023-02-12;Temperatura media;Noroeste;Casa de Campo;5,8
2023-02-13;Temperatura media;Noroeste;Casa de Campo;5,5
2023-02-14;Temperatura media;Noroeste;Casa de Campo;7,0
2023-02-15;Temperatura media;Noroeste;Casa de Campo;8,9
2023-02-16;Temperatura media;Noroeste;Casa de Campo;7,2
2023-02-17;Temperatura media;Noroeste;Casa de Campo;8,0
2023-02-18;Temperatura media;Noroeste;Casa de Campo;8,2
2023-02-19;Temperatura media;Noroeste;Casa de Campo;11,7
2023-02-20;Temperatura media;Noroeste;Casa de Campo;12,7
2023-02-21;Temperatura media;Noroeste;Casa de Campo;11,5
2023-02-22;Temperatura media;Noroeste;Casa de Campo;9,8
2023-02-23;Temperatura media;Noroeste;Casa de Campo;6,2
2023-02-24;Temperatura media;Noroeste;Casa de Campo;3,4
2023-02-25;Temperatura media;Noroeste;Casa de Campo;3,1
2023-02-26;Temperatura media;Noroeste;Casa de Campo;4,2
2023-02-27;Temperatura media;Noroeste;Casa de Campo;2,6
2023-02-28;Temperatura media;Noroeste;Casa de Campo;2,1
