Fecha;Magnitud;Zona;Estación;Valor
2023-03-01;Temperatura media;Noroeste;Casa de Campo;1,1
2023-03-02;Temperatura media;Noroeste;Casa de Campo;3,0
2023-03-03;Temperatura media;Noroeste;Casa de Campo;4,6
2023-03-04;Temperatura media;Noroeste;Casa de Campo;5,7
2023-03-05;Temperatura media;Noroeste;Casa de Campo;3,6
2023-03-06;Temperatura media;Noroeste;Casa de Campo;8,1
2023-03-07;Temperatura media;Noroeste;Casa de Campo;10,6
2023-03-08;Temperatura media;Noroeste;Casa de Campo;12,4
2023-03-09;Temperatura media;Noroeste;Casa de Campo;13,2
2023-03-10;Temperatura media;Noroeste;Casa de Campo;12,9
2023-03-11;Temperatura media;Noroeste;Casa de Campo;13,7
2023-03-12;Temperatura media;Noroeste;Casa de Campo;15,6
2023-03-13;Temperatura media;Noroeste;Casa de Campo;13,3
2023-03-14;Temperatura media;Noroeste;Casa de Campo;11,5
2023-03-15;Temperatura media;Noroeste;Casa de Campo;11,6
2023-03-16;Temperatura media;Noroeste;Casa de Campo;12,7
2023-03-17;Temperatura media;Noroeste;Casa de Campo;13,0
2023-03-18;Temperatura media;Noroeste;Casa de Campo;10,4
2023-03-19;Temperatura media;Noroeste;Casa de Campo;12,0
2023-03-20;Temperatura media;Noroeste;Casa de Campo;11,7
2023-03-21;Temperatura media;Noroeste;Casa de Campo;12,8
2023-03-22;Temperatura media;Noroeste;Casa de Campo;13,6
2023-03-23;Temperatura media;Noroeste;Casa de Campo;13,8
2023-03-24;Temperatura media;Noroeste;Casa de Campo;12,9
2023-03-25;Temperatura media;Noroeste;Casa de Campo;13,1
2023-03-26;Temperatura media;Noroeste;Casa de Campo;14,2
2023-03-27;Temperatura media;Noroeste;Casa de Campo;12,6
2023-03-28;Temperatura media;Noroeste;Casa de Campo;13,3
2023-03-29;Temperatura media;Noroeste;Casa de Campo;15,5
2023-03-30;Temperatura media;Noroeste;Casa de Campo;15,9
2023-03-31;Temperatura media;Noroeste;Casa de Campo;15,0
