Fecha;Magnitud;Zona;Estación;Valor
2023-04-01;Radiación solar;Noroeste;Casa de Campo;242
2023-04-02;Radiación solar;Noroeste;Casa de Campo;280
2023-04-03;Radiación solar;Noroeste;Casa de Campo;265
2023-04-04;Radiación solar;Noroeste;Casa de Campo;291
2023-04-05;Radiación solar;Noroeste;Casa de Campo;291
2023-04-06;Radiación solar;Noroeste;Casa de Campo;282
2023-04-07;Radiación solar;Noroeste;Casa de Campo;284
2023-04-08;Radiación solar;Noroeste;Casa de Campo;282
2023-04-09;Radiación solar;Noroeste;Casa de Campo;263
2023-04-10;Radiación solar;Noroeste;Casa de Campo;264
2023-04-11;Radiación solar;Noroeste;Casa de Campo;285
2023-04-12;Radiación solar;Noroeste;Casa de Campo;218
2023-04-13;Radiación solar;Noroeste;Casa de Campo;297
2023-04-14;Radiación solar;Noroeste;Casa de Campo;227
2023-04-15;Radiación solar;Noroeste;Casa de Campo;293
2023-04-16;Radiación solar;Noroeste;Casa de Campo;300
2023-04-17;Radiación solar;Noroeste;Casa de Campo;307
2023-04-18;Radiación solar;Noroeste;Casa de Campo;305
2023-04-19;Radiación solar;Noroeste;Casa de Campo;290
2023-04-20;Radiación solar;Noroeste;Casa de Campo;298
2023-04-21;Radiación solar;Noroeste;Casa de Campo;257
2023-04-22;Radiación solar;Noroeste;Casa de Campo;273
2023-04-23;Radiación solar;Noroeste;Casa de Campo;310
2023-04-24;Radiación solar;Noroeste;Casa de Campo;298
2023-04-25;Radiación solar;Noroeste;Casa de Campo;308
2023-04-26;Radiación solar;Noroeste;Casa de Campo;305
2023-04-27;Radiación solar;Noroeste;Casa de Campo;287
2023-04-28;Radiación solar;Noroeste;Casa de Campo;220
2023-04-29;Radiación solar;Noroeste;Casa de Campo;176
2023-04-30;Radiación solar;Noroeste;Casa de Campo;255
