Fecha;Magnitud;Zona;Estación;Valor
2023-04-01;Temperatura media;Noroeste;Casa de Campo;13,7
2023-04-02;Temperatura media;Noroeste;Casa de Campo;11,7
2023-04-03;Temperatura media;Noroeste;Casa de Campo;11,6
2023-04-04;Temperatura media;Noroeste;Casa de Campo;13,0
2023-04-05;Temperatura media;Noroeste;Casa de Campo;13,0
2023-04-06;Temperatura media;Noroeste;Casa de Campo;15,2
2023-04-07;Temperatura media;Noroeste;Casa de Campo;15,8
2023-04-08;Temperatura media;Noroeste;Casa de Campo;16,2
2023-04-09;Temperatura media;Noroeste;Casa de Campo;17,6
2023-04-10;Temperatura media;Noroeste;Casa de Campo;19,3
2023-04-11;Temperatura media;Noroeste;Casa de Campo;18,5
2023-04-12;Temperatura media;Noroeste;Casa de Campo;14,9
2023-04-13;Temperatura media;Noroeste;Casa de Campo;11,1
2023-04-14;Temperatura media;Noroeste;Casa de Campo;13,7
2023-04-15;Temperatura media;Noroeste;Casa de Campo;16,4
2023-04-16;Temperatura media;Noroeste;Casa de Campo;17,4
2023-04-17;Temperatura media;Noroeste;Casa de Campo;16,8
2023-04-18;Temperatura media;Noroeste;Casa de Campo;15,9
2023-04-19;Temperatura media;Noroeste;Casa de Campo;16,9
2023-04-20;Temperatura media;Noroeste;Casa de Campo;18,5
2023-04-21;Temperatura media;Noroeste;Casa de Campo;18,2
2023-04-22;Temperatura media;Noroeste;Casa de Campo;15,3
2023-04-23;Temperatura media;Noroeste;Casa de Campo;16,3
2023-04-24;Temperatura media;Noroeste;Casa de Campo;18,8
2023-04-25;Temperatura media;Noroeste;Casa de Campo;21,0
2023-04-26;Temperatura media;Noroeste;Casa de Campo;21,4
2023-04-27;Temperatura media;Noroeste;Casa de Campo;22,1
2023-04-28;Temperatura media;Noroeste;Casa de Campo;22,8
2023-04-29;Temperatura media;Noroeste;Casa de Campo;21,5
2023-04-30;Temperatura media;Noroeste;Casa de Campo;19,6
