Fecha;Magnitud;Zona;Estación;Valor
2023-02-01;Humedad relativa;Noroeste;Casa de Campo;67
2023-02-02;Humedad relativa;Noroeste;Casa de Campo;64
2023-02-03;Humedad relativa;Noroeste;Casa de Campo;60
2023-02-04;Humedad relativa;Noroeste;Casa de Campo;56
2023-02-05;Humedad relativa;Noroeste;Casa de Campo;47
2023-02-06;Humedad relativa;Noroeste;Casa de Campo;59
2023-02-07;Humedad relativa;Noroeste;Casa de Campo;69
2023-02-08;Humedad relativa;Noroeste;Casa de Campo;68
2023-02-09;Humedad relativa;Noroeste;Casa de Campo;68
2023-02-10;Humedad relativa;Noroeste;Casa de Campo;63
2023-02-11;Humedad relativa;Noroeste;Casa de Campo;62
2023-02-12;Humedad relativa;Noroeste;Casa de Campo;65
2023-02-13;Humedad relativa;Noroeste;Casa de Campo;72
2023-02-14;Humedad relativa;Noroeste;Casa de Campo;70
2023-02-15;Humedad relativa;Noroeste;Casa de Campo;64
2023-02-16;Humedad relativa;Noroeste;Casa de Campo;61
2023-02-17;Humedad relativa;Noroeste;Casa de Campo;49
2023-02-18;Humedad relativa;Noroeste;Casa de Campo;49
2023-02-19;Humedad relativa;Noroeste;Casa de Campo;55
2023-02-20;Humedad relativa;Noroeste;Casa de Campo;49
2023-02-21;Humedad relativa;Noroeste;Casa de Campo;53
2023-02-22;Humedad relativa;Noroeste;Casa de Campo;67
2023-02-23;Humedad relativa;Noroeste;Casa de Campo;72
2023-02-24;Humedad relativa;Noroeste;Casa de Campo;62
2023-02-25;Humedad relativa;Noroeste;Casa de Campo;66
2023-02-26;Humedad relativa;Noroeste;Casa de Campo;64
2023-02-27;Humedad relativa;Noroeste;Casa de Campo;42
2023-02-28;Humedad relativa;Noroeste;Casa de Campo;51
