Fecha;Magnitud;Zona;Estación;Valor
2023-10-01;Radiación solar;Noroeste;Casa de Campo;214
2023-10-02;Radiación solar;Noroeste;Casa de Campo;208
2023-10-03;Radiación solar;Noroeste;Casa de Campo;189
2023-10-04;Radiación solar;Noroeste;Casa de Campo;196
2023-10-05;Radiación solar;Noroeste;Casa de Campo;195
2023-10-06;Radiación solar;Noroeste;Casa de Campo;198
2023-10-07;Radiación solar;Noroeste;Casa de Campo;195
2023-10-08;Radiación solar;Noroeste;Casa de Campo;191
2023-10-09;Radiación solar;Noroeste;Casa de Campo;182
2023-10-10;Radiación solar;Noroeste;Casa de Campo;186
2023-10-11;Radiación solar;Noroeste;Casa de Campo;192
2023-10-12;Radiación solar;Noroeste;Casa de Campo;182
2023-10-13;Radiación solar;Noroeste;Casa de Campo;144
2023-10-14;Radiación solar;Noroeste;Casa de Campo;132
2023-10-15;Radiación solar;Noroeste;Casa de Campo;128
2023-10-16;Radiación solar;Noroeste;Casa de Campo;121
2023-10-17;Radiación solar;Noroeste;Casa de Campo;96
2023-10-18;Radiación solar;Noroeste;Casa de Campo;125
2023-10-19;Radiación solar;Noroeste;Casa de Campo;13
2023-10-20;Radiación solar;Noroeste;Casa de Campo;133
2023-10-21;Radiación solar;Noroeste;Casa de Campo;177
2023-10-22;Radiación solar;Noroeste;Casa de Campo;92
2023-10-23;Radiación solar;Noroeste;Casa de Campo;93
2023-10-24;Radiación solar;Noroeste;Casa de Campo;113
2023-10-25;Radiación solar;Noroeste;Casa de Campo;114
2023-10-26;Radiación solar;Noroeste;Casa de Campo;64
2023-10-27;Radiación solar;Noroeste;Casa de Campo;128
2023-10-28;Radiación solar;Noroeste;Casa de Campo;105
2023-10-29;Radiación solar;Noroeste;Casa de Campo;37
2023-10-30;Radiación solar;Noroeste;Casa de Campo;131
2023-10-31;Radiación solar;Noroeste;Casa de Campo;81
