Fecha;Magnitud;Zona;Estación;Valor
2023-06-01;Humedad relativa;Noroeste;Casa de Campo;70
2023-06-02;Humedad relativa;Noroeste;Casa de Campo;73
2023-06-03;Humedad relativa;Noroeste;Casa de Campo;70
2023-06-04;Humedad relativa;Noroeste;Casa de Campo;63
2023-06-05;Humedad relativa;Noroeste;Casa de Campo;65
2023-06-06;Humedad relativa;Noroeste;Casa de Campo;58
2023-06-07;Humedad relativa;Noroeste;Casa de Campo;83
2023-06-08;Humedad relativa;Noroeste;Casa de Campo;87
2023-06-09;Humedad relativa;Noroeste;Casa de Campo;71
2023-06-10;Humedad relativa;Noroeste;Casa de Campo;64
2023-06-11;Humedad relativa;Noroeste;Casa de Campo;53
2023-06-12;Humedad relativa;Noroeste;Casa de Campo;55
2023-06-13;Humedad relativa;Noroeste;Casa de Campo;61
2023-06-14;Humedad relativa;Noroeste;Casa de Campo;55
2023-06-15;Humedad relativa;Noroeste;Casa de Campo;45
2023-06-16;Humedad relativa;Noroeste;Casa de Campo;42
2023-06-17;Humedad relativa;Noroeste;Casa de Campo;46
2023-06-18;Humedad relativa;Noroeste;Casa de Campo;49
2023-06-19;Humedad relativa;Noroeste;Casa de Campo;61
2023-06-20;Humedad relativa;Noroeste;Casa de Campo;55
2023-06-21;Humedad relativa;Noroeste;Casa de Campo;58
2023-06-22;Humedad relativa;Noroeste;Casa de Campo;63
2023-06-23;Humedad relativa;Noroeste;Casa de Campo;47
2023-06-24;Humedad relativa;Noroeste;Casa de Campo;43
2023-06-25;Humedad relativa;Noroeste;Casa de Campo;40
2023-06-26;Humedad relativa;Noroeste;Casa de Campo;34
2023-06-27;Humedad relativa;Noroeste;Casa de Campo;40
2023-06-28;Humedad relativa;Noroeste;Casa de Campo;39
2023-06-29;Humedad relativa;Noroeste;Casa de Campo;36
2023-06-30;Humedad relativa;Noroeste;Casa de Campo;43
