Fecha;Magnitud;Zona;Estación;Valor
2023-05-01;Humedad relativa;Noroeste;Casa de Campo;38
2023-05-02;Humedad relativa;Noroeste;Casa de Campo;29
2023-05-03;Humedad relativa;Noroeste;Casa de Campo;32
2023-05-04;Humedad relativa;Noroeste;Casa de Campo;41
2023-05-05;Humedad relativa;Noroeste;Casa de Campo;37
2023-05-06;Humedad relativa;Noroeste;Casa de Campo;35
2023-05-07;Humedad relativa;Noroeste;Casa de Campo;38
2023-05-08;Humedad relativa;Noroeste;Casa de Campo;39
2023-05-09;Humedad relativa;Noroeste;Casa de Campo;40
2023-05-10;Humedad relativa;Noroeste;Casa de Campo;39
2023-05-11;Humedad relativa;Noroeste;Casa de Campo;40
2023-05-12;Humedad relativa;Noroeste;Casa de Campo;43
2023-05-13;Humedad relativa;Noroeste;Casa de Campo;43
2023-05-14;Humedad relativa;Noroeste;Casa de Campo;44
2023-05-15;Humedad relativa;Noroeste;Casa de Campo;45
2023-05-16;Humedad relativa;Noroeste;Casa de Campo;37
2023-05-17;Humedad relativa;Noroeste;Casa de Campo;31
2023-05-18;Humedad relativa;Noroeste;Casa de Campo;35
2023-05-19;Humedad relativa;Noroeste;Casa de Campo;36
2023-05-20;Humedad relativa;Noroeste;Casa de Campo;39
2023-05-21;Humedad relativa;Noroeste;Casa de Campo;51
2023-05-22;Humedad relativa;Noroeste;Casa de Campo;47
2023-05-23;Humedad relativa;Noroeste;Casa de Campo;68
2023-05-24;Humedad relativa;Noroeste;Casa de Campo;64
2023-05-25;Humedad relativa;Noroeste;Casa de Campo;66
2023-05-26;Humedad relativa;Noroeste;Casa de Campo;87
2023-05-27;Humedad relativa;Noroeste;Casa de Campo;75
2023-05-28;Humedad relativa;Noroeste;Casa de Campo;87
2023-05-29;Humedad relativa;Noroeste;Casa de Campo;79
2023-05-30;Humedad relativa;Noroeste;Casa de Campo;80
2023-05-31;Humedad relativa;Noroeste;Casa de Campo;70
