Fecha;Magnitud;Zona;Estación;Valor
2023-08-01;Temperatura media;Noroeste;Casa de Campo;29,5
2023-08-02;Temperatura media;Noroeste;Casa de Campo;28,4
2023-08-03;Temperatura media;Noroeste;Casa de Campo;26,0
2023-08-04;Temperatura media;Noroeste;Casa de Campo;26,0
2023-08-05;Temperatura media;Noroeste;Casa de Campo;24,2
2023-08-06;Temperatura media;Noroeste;Casa de Campo;27,3
2023-08-07;Temperatura media;Noroeste;Casa de Campo;27,4
2023-08-08;Temperatura media;Noroeste;Casa de Campo;29,4
2023-08-09;Temperatura media;Noroeste;Casa de Campo;31,0
2023-08-10;Temperatura media;Noroeste;Casa de Campo;30,8
2023-08-11;Temperatura media;Noroeste;Casa de Campo;29,5
2023-08-12;Temperatura media;Noroeste;Casa de Campo;29,9
2023-08-13;Temperatura media;Noroeste;Casa de Campo;28,9
2023-08-14;Temperatura media;Noroeste;Casa de Campo;27,6
2023-08-15;Temperatura media;Noroeste;Casa de Campo;27,1
2023-08-16;Temperatura media;Noroeste;Casa de Campo;27,3
2023-08-17;Temperatura media;Noroeste;Casa de Campo;27,1
2023-08-18;Temperatura media;Noroeste;Casa de Campo;26,8
2023-08-19;Temperatura media;Noroeste;Casa de Campo;28,2
2023-08-20;Temperatura media;Noroeste;Casa de Campo;29,7
2023-08-21;Temperatura media;Noroeste;Casa de Campo;31,6
2023-08-22;Temperatura media;Noroeste;Casa de Campo;31,9
2023-08-23;Temperatura media;Noroeste;Casa de Campo;31,8
2023-08-24;Temperatura media;Noroeste;Casa de Campo;30,7
2023-08-25;Temperatura media;Noroeste;Casa de Campo;30,8
2023-08-26;Temperatura media;Noroeste;Casa de Campo;26,6
2023-08-27;Temperatura media;Noroeste;Casa de Campo;20,0
2023-08-28;Temperatura media;Noroeste;Casa de Campo;20,8
2023-08-29;Temperatura media;Noroeste;Casa de Campo;22,1
2023-08-30;Temperatura media;Noroeste;Casa de Campo;21,8
2023-08-31;Temperatura media;Noroeste;Casa de Campo;23,4
