Fecha;Magnitud;Zona;Estación;Valor
2023-07-01;Radiación solar;Noroeste;Casa de Campo;345
2023-07-02;Radiación solar;Noroeste;Casa de Campo;309
2023-07-03;Radiación solar;Noroeste;Casa de Campo;344
2023-07-04;Radiación solar;Noroeste;Casa de Campo;358
2023-07-05;Radiación solar;Noroeste;Casa de Campo;281
2023-07-06;Radiación solar;Noroeste;Casa de Campo;342
2023-07-07;Radiación solar;Noroeste;Casa de Campo;329
2023-07-08;Radiación solar;Noroeste;Casa de Campo;360
2023-07-09;Radiación solar;Noroeste;Casa de Campo;340
2023-07-10;Radiación solar;Noroeste;Casa de Campo;345
2023-07-11;Radiación solar;Noroeste;Casa de Campo;349
2023-07-12;Radiación solar;Noroeste;Casa de Campo;284
2023-07-13;Radiación solar;Noroeste;Casa de Campo;347
2023-07-14;Radiación solar;Noroeste;Casa de Campo;351
2023-07-15;Radiación solar;Noroeste;Casa de Campo;356
2023-07-16;Radiación solar;Noroeste;Casa de Campo;350
2023-07-17;Radiación solar;Noroeste;Casa de Campo;328
2023-07-18;Radiación solar;Noroeste;Casa de Campo;297
2023-07-19;Radiación solar;Noroeste;Casa de Campo;328
2023-07-20;Radiación solar;Noroeste;Casa de Campo;350
2023-07-21;Radiación solar;Noroeste;Casa de Campo;307
2023-07-22;Radiación solar;Noroeste;Casa de Campo;275
2023-07-23;Radiación solar;Noroeste;Casa de Campo;337
2023-07-24;Radiación solar;Noroeste;Casa de Campo;323
2023-07-25;Radiación solar;Noroeste;Casa de Campo;344
2023-07-26;Radiación solar;Noroeste;Casa de Campo;340
2023-07-27;Radiación solar;Noroeste;Casa de Campo;335
2023-07-28;Radiación solar;Noroeste;Casa de Campo;336
2023-07-29;Radiación solar;Noroeste;Casa de Campo;335
2023-07-30;Radiación solar;Noroeste;Casa de Campo;333
2023-07-31;Radiación solar;Noroeste;Casa de Campo;329
