Fecha;Magnitud;Zona;Estación;Valor
2023-03-01;Radiación solar;Noroeste;Casa de Campo;161
2023-03-02;Radiación solar;Noroeste;Casa de Campo;197
2023-03-03;Radiación solar;Noroeste;Casa de Campo;197
2023-03-04;Radiación solar;Noroeste;Casa de Campo;204
2023-03-05;Radiación solar;Noroeste;Casa de Campo;65
2023-03-06;Radiación solar;Noroeste;Casa de Campo;174
2023-03-07;Radiación solar;Noroeste;Casa de Campo;171
2023-03-08;Radiación solar;Noroeste;Casa de Campo;124
2023-03-09;Radiación solar;Noroeste;Casa de Campo;167
2023-03-10;Radiación solar;Noroeste;Casa de Campo;195
2023-03-11;Radiación solar;Noroeste;Casa de Campo;186
2023-03-12;Radiación solar;Noroeste;Casa de Campo;203
2023-03-13;Radiación solar;Noroeste;Casa de Campo;222
2023-03-14;Radiación solar;Noroeste;Casa de Campo;219
2023-03-15;Radiación solar;Noroeste;Casa de Campo;225
2023-03-16;Radiación solar;Noroeste;Casa de Campo;133
2023-03-17;Radiación solar;Noroeste;Casa de Campo;215
2023-03-18;Radiación solar;Noroeste;Casa de Campo;191
2023-03-19;Radiación solar;Noroeste;Casa de Campo;240
2023-03-20;Radiación solar;Noroeste;Casa de Campo;228
2023-03-21;Radiación solar;Noroeste;Casa de Campo;233
2023-03-22;Radiación solar;Noroeste;Casa de Campo;241
2023-03-23;Radiación solar;Noroeste;Casa de Campo;225
2023-03-24;Radiación solar;Noroeste;Casa de Campo;168
2023-03-25;Radiación solar;Noroeste;Casa de Campo;241
2023-03-26;Radiación solar;Noroeste;Casa de Campo;275
2023-03-27;Radiación solar;Noroeste;Casa de Campo;261
2023-03-28;Radiación solar;Noroeste;Casa de Campo;256
2023-03-29;Radiación solar;Noroeste;Casa de Campo;254
2023-03-30;Radiación solar;Noroeste;Casa de Campo;229
2023-03-31;Radiación solar;Noroeste;Casa de Campo;215
