Fecha;Magnitud;Zona;Estación;Valor
2023-08-01;Velocidad del viento;Noroeste;Casa de Campo;1,6
2023-08-02;Velocidad del viento;Noroeste;Casa de Campo;1,9
2023-08-03;Velocidad del viento;Noroeste;Casa de Campo;1,8
2023-08-04;Velocidad del viento;Noroeste;Casa de Campo;1,9
2023-08-05;Velocidad del viento;Noroeste;Casa de Campo;1,5
2023-08-06;Velocidad del viento;Noroeste;Casa de Campo;1,4
2023-08-07;Velocidad del viento;Noroeste;Casa de Campo;1,4
2023-08-08;Velocidad del viento;Noroeste;Casa de Campo;1,4
2023-08-09;Velocidad del viento;Noroeste;Casa de Campo;1,6
2023-08-10;Velocidad del viento;Noroeste;Casa de Campo;1,7
2023-08-11;Velocidad del viento;Noroeste;Casa de Campo;1,3
2023-08-12;Velocidad del viento;Noroeste;Casa de Campo;1,4
2023-08-13;Velocidad del viento;Noroeste;Casa de Campo;1,9
2023-08-14;Velocidad del viento;Noroeste;Casa de Campo;1,8
2023-08-15;Velocidad del viento;Noroeste;Casa de Campo;1,5
2023-08-16;Velocidad del viento;Noroeste;Casa de Campo;1,5
2023-08-17;Velocidad del viento;Noroeste;Casa de Campo;1,6
2023-08-18;Velocidad del viento;Noroeste;Casa de Campo;2,3
2023-08-19;Velocidad del viento;Noroeste;Casa de Campo;1,5
2023-08-20;Velocidad del viento;Noroeste;Casa de Campo;1,3
2023-08-21;Velocidad del viento;Noroeste;Casa de Campo;1,3
2023-08-22;Velocidad del viento;Noroeste;Casa de Campo;1,5
2023-08-23;Velocidad del viento;Noroeste;Casa de Campo;1,8
2023-08-24;Velocidad del viento;Noroeste;Casa de Campo;1,6
2023-08-25;Velocidad del viento;Noroeste;Casa de Campo;2,3
2023-08-26;Velocidad del viento;Noroeste;Casa de Campo;3,1
2023-08-27;Velocidad del viento;Noroeste;Casa de Campo;1,8
2023-08-28;Velocidad del viento;Noroeste;Casa de Campo;1,3
2023-08-29;Velocidad del viento;Noroeste;Casa de Campo;1,3
2023-08-30;Velocidad del viento;Noroeste;Casa de Campo;1,1
2023-08-31;Velocidad del viento;Noroeste;Casa de Campo;1,3
